;MAPE;RRMSE
ESN;0.30550328453886216;0.27167403949833485
MLP;0.4220321283015535;0.34553665468584266
RF;0.34093351449862014;0.2891631697766203
XGBoost;0.3401199422961101;0.31984517351095126
WSB;0.32351682361361805;0.28499940218491937
