;MAPE;RRMSE
ESN;0.18036935776345886;0.19916761890909696
MLP;0.12286126218996223;0.15219595805074115
RF;0.12184576316793981;0.13099162216742677
XGBoost;0.1587395785597807;0.1888155588590106
