;MAPE;RRMSE
ESN;0.3531977398918882;0.36392858827219693
MLP;0.423308101777792;0.3654519366828036
RF;0.47869449490397176;0.4069656813012949
XGBoost;0.529032919315623;0.47254306850690475
WSB;0.33983000656361645;0.3327367353614219
