;MAPE;RRMSE
ESN;0.5115804586398653;0.45595759892476684
MLP;0.6608674296179279;0.47242013635795604
RF;0.5851965033559038;0.4238405402423142
XGBoost;0.5603835748586677;0.3957096674786135
WSB;0.5847438712606001;0.4091633543759527
