;MAPE;RRMSE
ESN;0.21001355862602222;0.2454908445478603
MLP;0.39832723136078113;0.4414563740146939
RF;0.2092241673129974;0.22300886975588993
XGBoost;0.25033371757038314;0.2877063189176339
