DATA;MLP;RF;XGBoost
2023-11-30;4;3;7
2023-12-31;4;9;9
2024-01-31;2;9;3
2024-02-29;2;9;3
2024-03-31;9;9;9
2024-04-30;9;3;3
2024-05-31;9;9;3
2024-06-30;3;3;3
2024-07-31;3;0;3
2024-08-31;2;2;0
2024-09-30;3;3;3
2024-10-31;9;3;6
