DATA;MLP;RF;XGBoost
2023-11-30;6;8;9
2023-12-31;5;8;8
2024-01-31;3;8;8
2024-02-29;7;8;8
2024-03-31;9;8;8
2024-04-30;7;8;8
2024-05-31;6;6;6
2024-06-30;3;8;3
2024-07-31;3;1;4
2024-08-31;7;7;8
2024-09-30;7;1;4
2024-10-31;9;6;6
