DATA;MLP;RF;XGBoost
2023-11-30;1;1;1
2023-12-31;1;0;0
2024-01-31;3;0;0
2024-02-29;3;0;0
2024-03-31;9;0;3
2024-04-30;5;0;2
2024-05-31;5;2;4
2024-06-30;4;4;3
2024-07-31;4;5;5
2024-08-31;8;1;8
2024-09-30;9;3;3
2024-10-31;9;1;1
