DATA;MLP;RF;XGBoost
2023-11-30;8;8;8
2023-12-31;5;8;3
2024-01-31;2;8;8
2024-02-29;5;3;9
2024-03-31;8;3;3
2024-04-30;7;8;8
2024-05-31;6;8;8
2024-06-30;5;6;6
2024-07-31;3;8;9
2024-08-31;5;8;9
2024-09-30;5;8;9
2024-10-31;6;8;8
