;MAPE;RRMSE
ESN;0.3857482929976445;0.4457404938141486
MLP;0.1418996140783895;0.1685461005756605
RF;0.18562435877998698;0.19938155195157903
XGBoost;0.26222306603887646;0.3260376745702493
