;MAPE;RRMSE
ESN;0.27015704460592005;0.32168216817974604
MLP;0.22967925390817212;0.25803984558090337
RF;0.15134307176377856;0.1582208432354218
XGBoost;0.2041853699469599;0.21224754284507272
