;MAPE;RRMSE
ESN;0.3219826136658415;0.35471909250823047
MLP;0.2119803466036767;0.2361839984460251
RF;0.22282993718274446;0.23524053144185728
XGBoost;0.26808068658109346;0.28513729796234405
