;MAPE;RRMSE
ESN;0.22323106359261424;0.234503987267434
MLP;0.2384104748772777;0.2757681075173341
RF;0.25664756263289384;0.2890052131555274
XGBoost;0.2969626507145033;0.3246201440380893
WSB;0.26209614986989044;0.28640089313642253
