;MAPE;RRMSE
ESN;0.00754168488789577;0.00754168488789577
MLP;0.16288413795903325;0.16288413795903325
RF;0.1395048214623217;0.1395048214623217
XGBoost;0.030116022734529607;0.030116022734529607
