;MAPE;RRMSE
ESN;0.3178934717121697;0.3823400665462648
MLP;0.1581432230867831;0.17900582184235084
RF;0.16223750478416202;0.2099458135542778
XGBoost;0.21403988648777839;0.2761641028279923
