;MAPE;RRMSE
ESN;0.30528825140654825;0.3324430572721478
MLP;0.12015491370775522;0.1473847921613315
RF;0.1710358007757665;0.20524009597838647
XGBoost;0.1978152030477441;0.23745406070094963
