;MAPE;RRMSE
ESN;0.6353044982435424;0.7305236069743268
MLP;0.3233543595369542;0.335200933501315
RF;0.24436821279495002;0.2536808813245864
XGBoost;0.2560307115515123;0.3230750197855483
