;MAPE;RRMSE
ESN;0.470313830067231;0.6371576139517349
MLP;0.4444852498387768;0.4296666295015916
RF;0.36829671871143194;0.36500654937715665
XGBoost;0.3357964296221792;0.3464940445264605
