;MAPE;RRMSE
ESN;0.6957102706564123;0.6957102706564123
MLP;0.09552825305845991;0.09552825305845991
RF;0.01835274705666398;0.01835274705666398
XGBoost;0.024017176372015156;0.024017176372015156
