;MAPE;RRMSE
ESN;0.9767185300059764;1.9780173646251846
MLP;0.3393279344201474;0.3457139096984292
RF;0.3828391035374937;0.42633037417600195
XGBoost;0.25478817603455994;0.24993059033197948
WSB;0.23180527866982623;0.24872389124582486
