;MAPE;RRMSE
ESN;0.29708364651503877;0.3157893952169589
MLP;0.5091108485962652;0.36643902836089237
RF;0.6801444948379083;0.4585946004303651
XGBoost;0.5200143543392798;0.3504650970077834
