DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;24126.028930017023;17045.38;23384.719;26560.152;28350.059
2024-06-30;26325.395049995434;15082.104;23580.99;26769.402;26179.537
2024-07-31;21062.60222309264;6776.204;21058.62;21933.492;28760.316
2024-08-31;21664.089075425964;6032.352;23738.139;26897.275;22577.822
2024-09-30;21441.46097701638;4488.816;22023.02;23943.191;21059.531
2024-10-31;22479.322674702842;1994.899;22803.252;23657.012;23936.693
