DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;6118.268278143584;6795.201;4961.418;4581.3906;5038.6455
2024-06-30;5335.285167873142;6325.563;5051.3276;5134.894;4994.4746
2024-07-31;4573.693704994807;5069.7485;4481.7954;4363.292;5581.7456
2024-08-31;4422.881088050121;5767.286;4623.7817;4952.908;5526.2324
2024-09-30;4531.479184540418;6213.4985;4839.7935;4426.8706;4649.966
2024-10-31;4696.12823234542;6297.454;5009.167;4170.365;4072.714
