DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;8237.35316379527;7555.078;9274.15;8919.954;8937.706
2024-06-30;8977.61588361733;6856.6313;9727.207;9074.845;8513.255
2024-07-31;7786.305581574799;3754.079;8747.096;8073.2295;10305.038
2024-08-31;8107.752788149759;4730.567;8600.854;8878.84;9261.185
2024-09-30;8447.238911231185;4736.836;9257.931;7652.831;8083.0483
2024-10-31;8890.551578009938;3534.901;9409.95;7966.078;8931.283
