DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;15969.165936051057;12589.083;17366.676;19968.04;17200.38
2024-06-30;16862.802258297597;11852.156;15585.991;19644.707;17119.81
2024-07-31;14594.699006863953;6350.7437;13823.14;15606.406;21329.055
2024-08-31;16155.739372326969;8204.1455;16248.883;17813.662;20400.3
2024-09-30;16583.467232979183;8213.172;14433.485;16794.027;17326.582
2024-10-31;17294.87138080442;6880.5645;16483.797;16823.568;18862.271
