DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;18249.46883611441;15535.443;16884.871;14640.46;13497.959
2024-06-30;17793.158472224066;15788.207;16966.275;17780.88;16055.407
2024-07-31;14646.059595874669;10860.044;15115.212;15705.619;17484.44
2024-08-31;15443.252245173966;11336.23;16219.221;16036.591;16115.732
2024-09-30;15752.869922396674;11506.981;15951.708;14533.874;12709.187
2024-10-31;16762.465643588333;10539.789;16394.447;14538.199;14264.117
