DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;3585.520699453913;3970.5024;3272.1338;3177.385;2970.9358
2024-06-30;2998.4909289857505;4016.1812;2980.9119;2944.4753;2870.5925
2024-07-31;2779.3886103209666;3472.629;2816.1057;2735.1873;3347.4363
2024-08-31;2680.097115680892;3563.0215;3062.0999;2809.5127;3097.5737
2024-09-30;2805.729233167176;3622.4124;2894.6992;2599.7454;2642.1943
2024-10-31;2986.3977979835963;3702.7844;3025.3467;2707.6624;2454.3171
