DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;3538.38383206441;2621.7803;3379.491;3018.1138;2857.4006
2024-06-30;3510.8351251298586;2438.0693;3587.0923;3276.211;3279.1304
2024-07-31;2944.9199128018145;1615.5834;2803.2031;2737.6416;3550.8564
2024-08-31;3264.149261301913;1568.1113;3186.3662;3041.8896;3629.648
2024-09-30;3091.1445867341945;1438.1365;3411.7478;3123.5251;3218.827
2024-10-31;3074.2642330367344;1012.0286;3423.5981;2890.0398;2781.0474
