DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;9299.521291728359;8272.162;7555.1885;6979.7764;8367.889
2024-06-30;9083.149160771653;9376.339;7950.5107;8582.78;8713.448
2024-07-31;7162.220682530689;7069.722;6798.439;7313.1963;8771.058
2024-08-31;8452.14379008028;7277.148;6893.1694;7918.5186;8878.042
2024-09-30;7904.666447445103;7800.473;7452.4844;7989.653;8216.193
2024-10-31;7472.714183926588;7135.1904;7131.196;6901.591;7642.4204
