DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;11904.249903702519;14996.35;9452.35;10327.023;9407.337
2024-06-30;9970.128779017665;13796.632;9315.346;9209.77;9814.192
2024-07-31;8899.125671764075;12191.72;7680.6455;7728.6787;9223.613
2024-08-31;8198.611139400147;12909.175;8671.682;7994.8174;8084.7905
2024-09-30;8466.394504847676;13214.05;8838.991;7957.8267;8145.872
2024-10-31;8764.239393773178;13655.702;9433.094;8211.865;7233.517
