DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;23784.00446210126;15174.028;28849.348;27875.943;25594.201
2024-06-30;26915.96228734294;12713.342;27871.578;27716.34;24056.887
2024-07-31;22271.12668632473;4831.021;23352.334;21890.557;30131.072
2024-08-31;23616.755306944742;3623.7585;27594.443;25962.727;28587.725
2024-09-30;24894.994436927947;2282.232;25653.666;23019.719;24725.54
2024-10-31;26296.396037059025;518.30634;26871.457;22648.775;22445.537
