DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;11590.031824063912;14142.498;9594.808;10354.975;9388.376
2024-06-30;10115.394117102018;13288.082;9264.23;9505.298;8434.314
2024-07-31;8833.805155549142;10856.438;8722.981;7921.3613;11572.883
2024-08-31;9250.784129691565;12170.376;7577.044;8510.219;9949.286
2024-09-30;9414.488213688903;12919.476;9148.356;8134.259;8549.603
2024-10-31;9447.206209577711;13212.317;9620.07;8042.164;7513.225
