;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
1;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
2;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
3;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
4;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
5;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
6;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
7;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
8;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
9;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
10;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
11;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
12;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
13;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
14;391;82;gblinear;0.0123;0.0337;-0.2166666666666667
