;Reservoirs;Sparsity;Spectral Radius;Fitness
0;219.0;0.428;0.475;-0.10833333333333332
1;219.0;0.428;0.475;-0.10833333333333332
2;219.0;0.428;0.475;-0.10833333333333332
3;219.0;0.428;0.475;-0.10833333333333332
4;219.0;0.428;0.475;-0.10833333333333332
5;70.0;0.412;0.626;-0.13333333333333333
6;350.0;0.527;0.357;-0.14166666666666666
7;350.0;0.527;0.357;-0.14166666666666666
8;350.0;0.527;0.357;-0.14166666666666666
9;350.0;0.527;0.357;-0.14166666666666666
10;199.0;0.278;0.565;-0.15833333333333335
11;199.0;0.278;0.565;-0.15833333333333335
12;199.0;0.278;0.565;-0.15833333333333335
13;199.0;0.278;0.565;-0.15833333333333335
14;151.0;0.607;0.755;-0.2
15;220.0;0.47;0.538;-0.21666666666666665
16;220.0;0.47;0.538;-0.21666666666666665
17;298.0;0.599;0.293;-0.2333333333333333
18;298.0;0.599;0.293;-0.2333333333333333
19;298.0;0.599;0.293;-0.2333333333333333
20;298.0;0.599;0.293;-0.2333333333333333
21;298.0;0.599;0.293;-0.2333333333333333
22;298.0;0.599;0.293;-0.2333333333333333
23;298.0;0.599;0.293;-0.2333333333333333
24;298.0;0.599;0.293;-0.2333333333333333
25;298.0;0.599;0.293;-0.2333333333333333
26;298.0;0.599;0.293;-0.2333333333333333
27;298.0;0.599;0.293;-0.2333333333333333
28;298.0;0.599;0.293;-0.2333333333333333
29;298.0;0.599;0.293;-0.2333333333333333
30;298.0;0.599;0.293;-0.2333333333333333
31;298.0;0.599;0.293;-0.2333333333333333
32;298.0;0.599;0.293;-0.2333333333333333
33;298.0;0.599;0.293;-0.2333333333333333
34;298.0;0.599;0.293;-0.2333333333333333
35;298.0;0.599;0.293;-0.2333333333333333
36;298.0;0.599;0.293;-0.2333333333333333
37;298.0;0.599;0.293;-0.2333333333333333
38;298.0;0.599;0.293;-0.2333333333333333
39;298.0;0.599;0.293;-0.2333333333333333
40;298.0;0.599;0.293;-0.2333333333333333
41;298.0;0.599;0.293;-0.2333333333333333
42;298.0;0.599;0.293;-0.2333333333333333
43;298.0;0.599;0.293;-0.2333333333333333
44;298.0;0.599;0.293;-0.2333333333333333
45;298.0;0.599;0.293;-0.2333333333333333
46;298.0;0.599;0.293;-0.2333333333333333
47;298.0;0.599;0.293;-0.2333333333333333
48;298.0;0.599;0.293;-0.2333333333333333
49;298.0;0.599;0.293;-0.2333333333333333
50;298.0;0.599;0.293;-0.2333333333333333
51;298.0;0.599;0.293;-0.2333333333333333
52;298.0;0.599;0.293;-0.2333333333333333
53;298.0;0.599;0.293;-0.2333333333333333
54;298.0;0.599;0.293;-0.2333333333333333
55;298.0;0.599;0.293;-0.2333333333333333
56;298.0;0.599;0.293;-0.2333333333333333
57;298.0;0.599;0.293;-0.2333333333333333
58;298.0;0.599;0.293;-0.2333333333333333
59;298.0;0.599;0.293;-0.2333333333333333
60;298.0;0.599;0.293;-0.2333333333333333
61;298.0;0.599;0.293;-0.2333333333333333
62;298.0;0.599;0.293;-0.2333333333333333
63;298.0;0.599;0.293;-0.2333333333333333
64;298.0;0.599;0.293;-0.2333333333333333
65;298.0;0.599;0.293;-0.2333333333333333
66;298.0;0.599;0.293;-0.2333333333333333
67;298.0;0.599;0.293;-0.2333333333333333
68;298.0;0.599;0.293;-0.2333333333333333
69;298.0;0.599;0.293;-0.2333333333333333
70;298.0;0.599;0.293;-0.2333333333333333
71;298.0;0.599;0.293;-0.2333333333333333
72;298.0;0.599;0.293;-0.2333333333333333
73;298.0;0.599;0.293;-0.2333333333333333
74;298.0;0.599;0.293;-0.2333333333333333
75;298.0;0.599;0.293;-0.2333333333333333
76;298.0;0.599;0.293;-0.2333333333333333
77;298.0;0.599;0.293;-0.2333333333333333
78;298.0;0.599;0.293;-0.2333333333333333
79;298.0;0.599;0.293;-0.2333333333333333
80;298.0;0.599;0.293;-0.2333333333333333
81;298.0;0.599;0.293;-0.2333333333333333
82;298.0;0.599;0.293;-0.2333333333333333
83;298.0;0.599;0.293;-0.2333333333333333
84;298.0;0.599;0.293;-0.2333333333333333
85;298.0;0.599;0.293;-0.2333333333333333
86;298.0;0.599;0.293;-0.2333333333333333
87;298.0;0.599;0.293;-0.2333333333333333
88;298.0;0.599;0.293;-0.2333333333333333
89;298.0;0.599;0.293;-0.2333333333333333
90;298.0;0.599;0.293;-0.2333333333333333
91;298.0;0.599;0.293;-0.2333333333333333
92;298.0;0.599;0.293;-0.2333333333333333
93;298.0;0.599;0.293;-0.2333333333333333
94;298.0;0.599;0.293;-0.2333333333333333
95;298.0;0.599;0.293;-0.2333333333333333
96;298.0;0.599;0.293;-0.2333333333333333
97;298.0;0.599;0.293;-0.2333333333333333
98;298.0;0.599;0.293;-0.2333333333333333
99;298.0;0.599;0.293;-0.2333333333333333
100;298.0;0.599;0.293;-0.2333333333333333
101;298.0;0.599;0.293;-0.2333333333333333
102;298.0;0.599;0.293;-0.2333333333333333
103;298.0;0.599;0.293;-0.2333333333333333
104;298.0;0.599;0.293;-0.2333333333333333
105;298.0;0.599;0.293;-0.2333333333333333
106;298.0;0.599;0.293;-0.2333333333333333
107;298.0;0.599;0.293;-0.2333333333333333
108;298.0;0.599;0.293;-0.2333333333333333
109;298.0;0.599;0.293;-0.2333333333333333
110;298.0;0.599;0.293;-0.2333333333333333
111;298.0;0.599;0.293;-0.2333333333333333
112;298.0;0.599;0.293;-0.2333333333333333
113;298.0;0.599;0.293;-0.2333333333333333
114;298.0;0.599;0.293;-0.2333333333333333
115;298.0;0.599;0.293;-0.2333333333333333
116;298.0;0.599;0.293;-0.2333333333333333
117;298.0;0.599;0.293;-0.2333333333333333
118;298.0;0.599;0.293;-0.2333333333333333
119;298.0;0.599;0.293;-0.2333333333333333
120;298.0;0.599;0.293;-0.2333333333333333
121;298.0;0.599;0.293;-0.2333333333333333
122;298.0;0.599;0.293;-0.2333333333333333
123;298.0;0.599;0.293;-0.2333333333333333
124;298.0;0.599;0.293;-0.2333333333333333
125;298.0;0.599;0.293;-0.2333333333333333
126;298.0;0.599;0.293;-0.2333333333333333
127;298.0;0.599;0.293;-0.2333333333333333
128;298.0;0.599;0.293;-0.2333333333333333
129;298.0;0.599;0.293;-0.2333333333333333
130;298.0;0.599;0.293;-0.2333333333333333
131;298.0;0.599;0.293;-0.2333333333333333
132;298.0;0.599;0.293;-0.2333333333333333
133;298.0;0.599;0.293;-0.2333333333333333
134;298.0;0.599;0.293;-0.2333333333333333
135;298.0;0.599;0.293;-0.2333333333333333
136;298.0;0.599;0.293;-0.2333333333333333
137;298.0;0.599;0.293;-0.2333333333333333
138;298.0;0.599;0.293;-0.2333333333333333
139;298.0;0.599;0.293;-0.2333333333333333
140;298.0;0.599;0.293;-0.2333333333333333
141;298.0;0.599;0.293;-0.2333333333333333
142;298.0;0.599;0.293;-0.2333333333333333
143;298.0;0.599;0.293;-0.2333333333333333
144;298.0;0.599;0.293;-0.2333333333333333
145;298.0;0.599;0.293;-0.2333333333333333
146;298.0;0.599;0.293;-0.2333333333333333
147;298.0;0.599;0.293;-0.2333333333333333
148;298.0;0.599;0.293;-0.2333333333333333
149;298.0;0.599;0.293;-0.2333333333333333
150;298.0;0.599;0.293;-0.2333333333333333
151;298.0;0.599;0.293;-0.2333333333333333
152;298.0;0.599;0.293;-0.2333333333333333
153;298.0;0.599;0.293;-0.2333333333333333
154;298.0;0.599;0.293;-0.2333333333333333
155;298.0;0.599;0.293;-0.2333333333333333
156;298.0;0.599;0.293;-0.2333333333333333
157;298.0;0.599;0.293;-0.2333333333333333
158;298.0;0.599;0.293;-0.2333333333333333
159;298.0;0.599;0.293;-0.2333333333333333
160;298.0;0.599;0.293;-0.2333333333333333
161;298.0;0.599;0.293;-0.2333333333333333
162;298.0;0.599;0.293;-0.2333333333333333
163;298.0;0.599;0.293;-0.2333333333333333
164;298.0;0.599;0.293;-0.2333333333333333
165;298.0;0.599;0.293;-0.2333333333333333
166;298.0;0.599;0.293;-0.2333333333333333
167;298.0;0.599;0.293;-0.2333333333333333
168;298.0;0.599;0.293;-0.2333333333333333
169;298.0;0.599;0.293;-0.2333333333333333
170;298.0;0.599;0.293;-0.2333333333333333
171;298.0;0.599;0.293;-0.2333333333333333
172;298.0;0.599;0.293;-0.2333333333333333
173;298.0;0.599;0.293;-0.2333333333333333
174;298.0;0.599;0.293;-0.2333333333333333
175;298.0;0.599;0.293;-0.2333333333333333
176;298.0;0.599;0.293;-0.2333333333333333
177;298.0;0.599;0.293;-0.2333333333333333
178;298.0;0.599;0.293;-0.2333333333333333
179;298.0;0.599;0.293;-0.2333333333333333
180;298.0;0.599;0.293;-0.2333333333333333
181;298.0;0.599;0.293;-0.2333333333333333
182;298.0;0.599;0.293;-0.2333333333333333
183;298.0;0.599;0.293;-0.2333333333333333
184;298.0;0.599;0.293;-0.2333333333333333
185;298.0;0.599;0.293;-0.2333333333333333
186;298.0;0.599;0.293;-0.2333333333333333
187;298.0;0.599;0.293;-0.2333333333333333
188;298.0;0.599;0.293;-0.2333333333333333
189;298.0;0.599;0.293;-0.2333333333333333
190;298.0;0.599;0.293;-0.2333333333333333
191;298.0;0.599;0.293;-0.2333333333333333
192;298.0;0.599;0.293;-0.2333333333333333
193;298.0;0.599;0.293;-0.2333333333333333
194;298.0;0.599;0.293;-0.2333333333333333
195;298.0;0.599;0.293;-0.2333333333333333
196;298.0;0.599;0.293;-0.2333333333333333
197;298.0;0.599;0.293;-0.2333333333333333
198;298.0;0.599;0.293;-0.2333333333333333
199;298.0;0.599;0.293;-0.2333333333333333
200;298.0;0.599;0.293;-0.2333333333333333
201;298.0;0.599;0.293;-0.2333333333333333
202;298.0;0.599;0.293;-0.2333333333333333
203;298.0;0.599;0.293;-0.2333333333333333
204;298.0;0.599;0.293;-0.2333333333333333
205;298.0;0.599;0.293;-0.2333333333333333
206;298.0;0.599;0.293;-0.2333333333333333
207;298.0;0.599;0.293;-0.2333333333333333
208;298.0;0.599;0.293;-0.2333333333333333
209;298.0;0.599;0.293;-0.2333333333333333
210;298.0;0.599;0.293;-0.2333333333333333
211;298.0;0.599;0.293;-0.2333333333333333
212;298.0;0.599;0.293;-0.2333333333333333
213;298.0;0.599;0.293;-0.2333333333333333
214;298.0;0.599;0.293;-0.2333333333333333
215;298.0;0.599;0.293;-0.2333333333333333
216;298.0;0.599;0.293;-0.2333333333333333
217;298.0;0.599;0.293;-0.2333333333333333
218;298.0;0.599;0.293;-0.2333333333333333
219;298.0;0.599;0.293;-0.2333333333333333
220;298.0;0.599;0.293;-0.2333333333333333
221;298.0;0.599;0.293;-0.2333333333333333
222;298.0;0.599;0.293;-0.2333333333333333
223;298.0;0.599;0.293;-0.2333333333333333
224;298.0;0.599;0.293;-0.2333333333333333
225;298.0;0.599;0.293;-0.2333333333333333
