;Hidden Layers;Alpha;Activation;Fitness
0;46;0.5741087105167514;identity;-0.15833333333333335
1;46;0.5741087105167514;identity;-0.15833333333333335
2;46;0.5741087105167514;identity;-0.15833333333333335
3;157;0.6944053150453866;identity;-0.175
4;100;0.923448451799265;identity;-0.3333333333333333
5;100;0.923448451799265;identity;-0.3333333333333333
6;100;0.923448451799265;identity;-0.3333333333333333
7;100;0.923448451799265;identity;-0.3333333333333333
8;100;0.923448451799265;identity;-0.3333333333333333
9;100;0.923448451799265;identity;-0.3333333333333333
10;100;0.923448451799265;identity;-0.3333333333333333
11;100;0.923448451799265;identity;-0.3333333333333333
12;100;0.923448451799265;identity;-0.3333333333333333
13;100;0.923448451799265;identity;-0.3333333333333333
14;100;0.923448451799265;identity;-0.3333333333333333
