;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;127;294;gbtree;0.319;0.0978;-0.19166666666666668
1;127;294;gbtree;0.3358;0.5596;-0.20833333333333334
2;127;294;gbtree;0.3358;0.5596;-0.20833333333333334
3;115;230;gbtree;0.8192;0.8576;-0.21666666666666665
4;115;230;gbtree;0.8192;0.8576;-0.21666666666666665
5;115;230;gbtree;0.8192;0.8576;-0.21666666666666665
6;115;230;gbtree;0.8192;0.8576;-0.21666666666666665
7;115;230;gbtree;0.8192;0.8576;-0.21666666666666665
8;115;230;gbtree;0.8192;0.8576;-0.21666666666666665
9;115;230;gbtree;0.8192;0.8576;-0.21666666666666665
10;115;230;gbtree;0.8192;0.8576;-0.21666666666666665
11;115;230;gbtree;0.8192;0.8576;-0.21666666666666665
12;115;230;gbtree;0.8192;0.8576;-0.21666666666666665
13;115;230;gbtree;0.8192;0.8576;-0.21666666666666665
14;115;230;gbtree;0.8192;0.8576;-0.21666666666666665
