;Units;Epochs;Batch Size;Activation;Fitness
0;20;312;118;tanh;-0.225
1;20;312;118;tanh;-0.225
2;20;312;118;tanh;-0.225
3;84;311;147;tanh;-0.24166666666666664
4;84;311;147;tanh;-0.24166666666666664
5;84;311;147;tanh;-0.24166666666666664
6;84;311;147;tanh;-0.24166666666666664
7;84;311;147;tanh;-0.24166666666666664
8;84;311;147;tanh;-0.24166666666666664
9;84;311;147;tanh;-0.24166666666666664
10;84;311;147;tanh;-0.24166666666666664
11;84;311;147;tanh;-0.24166666666666664
12;84;311;147;tanh;-0.24166666666666664
13;84;311;147;tanh;-0.24166666666666664
14;84;311;147;tanh;-0.24166666666666664
