;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;186.0;181.0;40.0;4.0;-0.14166666666666666
1;186.0;181.0;40.0;4.0;-0.14166666666666666
2;186.0;181.0;40.0;4.0;-0.14166666666666666
3;229.0;46.0;6.0;13.0;-0.1916666666666667
4;229.0;46.0;6.0;13.0;-0.1916666666666667
5;229.0;46.0;6.0;13.0;-0.1916666666666667
6;229.0;46.0;6.0;13.0;-0.1916666666666667
7;229.0;46.0;6.0;13.0;-0.1916666666666667
8;229.0;46.0;6.0;13.0;-0.1916666666666667
9;229.0;46.0;6.0;13.0;-0.1916666666666667
10;229.0;46.0;6.0;13.0;-0.1916666666666667
11;229.0;46.0;6.0;13.0;-0.1916666666666667
12;229.0;46.0;6.0;13.0;-0.1916666666666667
13;229.0;46.0;6.0;13.0;-0.1916666666666667
14;229.0;46.0;6.0;13.0;-0.1916666666666667
15;229.0;46.0;6.0;13.0;-0.1916666666666667
16;229.0;46.0;6.0;13.0;-0.1916666666666667
17;229.0;46.0;6.0;13.0;-0.1916666666666667
18;229.0;46.0;6.0;13.0;-0.1916666666666667
19;229.0;46.0;6.0;13.0;-0.1916666666666667
20;229.0;46.0;6.0;13.0;-0.1916666666666667
21;229.0;46.0;6.0;13.0;-0.1916666666666667
22;229.0;46.0;6.0;13.0;-0.1916666666666667
23;229.0;46.0;6.0;13.0;-0.1916666666666667
24;229.0;46.0;6.0;13.0;-0.1916666666666667
25;229.0;46.0;6.0;13.0;-0.1916666666666667
26;229.0;46.0;6.0;13.0;-0.1916666666666667
27;229.0;46.0;6.0;13.0;-0.1916666666666667
28;229.0;46.0;6.0;13.0;-0.1916666666666667
29;229.0;46.0;6.0;13.0;-0.1916666666666667
30;229.0;46.0;6.0;13.0;-0.1916666666666667
31;229.0;46.0;6.0;13.0;-0.1916666666666667
32;229.0;46.0;6.0;13.0;-0.1916666666666667
33;229.0;46.0;6.0;13.0;-0.1916666666666667
34;229.0;46.0;6.0;13.0;-0.1916666666666667
35;229.0;46.0;6.0;13.0;-0.1916666666666667
36;118.0;303.0;6.0;11.0;-0.20833333333333331
37;118.0;303.0;6.0;11.0;-0.20833333333333331
38;118.0;303.0;6.0;11.0;-0.20833333333333331
39;118.0;303.0;6.0;11.0;-0.20833333333333331
40;118.0;303.0;6.0;11.0;-0.20833333333333331
41;118.0;303.0;6.0;11.0;-0.20833333333333331
42;118.0;303.0;6.0;11.0;-0.20833333333333331
43;118.0;303.0;6.0;11.0;-0.20833333333333331
44;118.0;303.0;6.0;11.0;-0.20833333333333331
45;118.0;303.0;6.0;11.0;-0.20833333333333331
46;118.0;303.0;6.0;11.0;-0.20833333333333331
47;118.0;303.0;6.0;11.0;-0.20833333333333331
48;118.0;303.0;6.0;11.0;-0.20833333333333331
49;118.0;303.0;6.0;11.0;-0.20833333333333331
50;118.0;303.0;6.0;11.0;-0.20833333333333331
51;118.0;303.0;6.0;11.0;-0.20833333333333331
52;118.0;303.0;6.0;11.0;-0.20833333333333331
53;118.0;303.0;6.0;11.0;-0.20833333333333331
54;118.0;303.0;6.0;11.0;-0.20833333333333331
55;118.0;303.0;6.0;11.0;-0.20833333333333331
56;118.0;303.0;6.0;11.0;-0.20833333333333331
57;118.0;303.0;6.0;11.0;-0.20833333333333331
58;118.0;303.0;6.0;11.0;-0.20833333333333331
59;118.0;303.0;6.0;11.0;-0.20833333333333331
60;118.0;303.0;6.0;11.0;-0.20833333333333331
61;118.0;303.0;6.0;11.0;-0.20833333333333331
62;118.0;303.0;6.0;11.0;-0.20833333333333331
63;118.0;303.0;6.0;11.0;-0.20833333333333331
64;118.0;303.0;6.0;11.0;-0.20833333333333331
65;118.0;303.0;6.0;11.0;-0.20833333333333331
66;118.0;303.0;6.0;11.0;-0.20833333333333331
67;118.0;303.0;6.0;11.0;-0.20833333333333331
68;118.0;303.0;6.0;11.0;-0.20833333333333331
69;118.0;303.0;6.0;11.0;-0.20833333333333331
70;118.0;303.0;6.0;11.0;-0.20833333333333331
71;118.0;303.0;6.0;11.0;-0.20833333333333331
72;118.0;303.0;6.0;11.0;-0.20833333333333331
73;118.0;303.0;6.0;11.0;-0.20833333333333331
74;118.0;303.0;6.0;11.0;-0.20833333333333331
75;118.0;303.0;6.0;11.0;-0.20833333333333331
76;118.0;303.0;6.0;11.0;-0.20833333333333331
77;118.0;303.0;6.0;11.0;-0.20833333333333331
78;118.0;303.0;6.0;11.0;-0.20833333333333331
79;118.0;303.0;6.0;11.0;-0.20833333333333331
80;118.0;303.0;6.0;11.0;-0.20833333333333331
81;118.0;303.0;6.0;11.0;-0.20833333333333331
82;118.0;303.0;6.0;11.0;-0.20833333333333331
83;118.0;303.0;6.0;11.0;-0.20833333333333331
84;118.0;303.0;6.0;11.0;-0.20833333333333331
85;118.0;303.0;6.0;11.0;-0.20833333333333331
86;118.0;303.0;6.0;11.0;-0.20833333333333331
87;118.0;303.0;6.0;11.0;-0.20833333333333331
88;118.0;303.0;6.0;11.0;-0.20833333333333331
89;118.0;303.0;6.0;11.0;-0.20833333333333331
90;118.0;303.0;6.0;11.0;-0.20833333333333331
91;118.0;303.0;6.0;11.0;-0.20833333333333331
92;118.0;303.0;6.0;11.0;-0.20833333333333331
93;118.0;303.0;6.0;11.0;-0.20833333333333331
94;118.0;303.0;6.0;11.0;-0.20833333333333331
95;118.0;303.0;6.0;11.0;-0.20833333333333331
96;118.0;303.0;6.0;11.0;-0.20833333333333331
97;118.0;303.0;6.0;11.0;-0.20833333333333331
98;118.0;303.0;6.0;11.0;-0.20833333333333331
99;118.0;303.0;6.0;11.0;-0.20833333333333331
100;118.0;303.0;6.0;11.0;-0.20833333333333331
101;118.0;303.0;6.0;11.0;-0.20833333333333331
102;118.0;303.0;6.0;11.0;-0.20833333333333331
103;118.0;303.0;6.0;11.0;-0.20833333333333331
104;118.0;303.0;6.0;11.0;-0.20833333333333331
105;118.0;303.0;6.0;11.0;-0.20833333333333331
106;118.0;303.0;6.0;11.0;-0.20833333333333331
107;118.0;303.0;6.0;11.0;-0.20833333333333331
108;118.0;303.0;6.0;11.0;-0.20833333333333331
109;118.0;303.0;6.0;11.0;-0.20833333333333331
110;118.0;303.0;6.0;11.0;-0.20833333333333331
111;118.0;303.0;6.0;11.0;-0.20833333333333331
112;118.0;303.0;6.0;11.0;-0.20833333333333331
113;118.0;303.0;6.0;11.0;-0.20833333333333331
114;118.0;303.0;6.0;11.0;-0.20833333333333331
115;118.0;303.0;6.0;11.0;-0.20833333333333331
116;118.0;303.0;6.0;11.0;-0.20833333333333331
117;118.0;303.0;6.0;11.0;-0.20833333333333331
118;118.0;303.0;6.0;11.0;-0.20833333333333331
119;118.0;303.0;6.0;11.0;-0.20833333333333331
120;118.0;303.0;6.0;11.0;-0.20833333333333331
121;118.0;303.0;6.0;11.0;-0.20833333333333331
122;118.0;303.0;6.0;11.0;-0.20833333333333331
123;118.0;303.0;6.0;11.0;-0.20833333333333331
124;118.0;303.0;6.0;11.0;-0.20833333333333331
125;118.0;303.0;6.0;11.0;-0.20833333333333331
126;118.0;303.0;6.0;11.0;-0.20833333333333331
127;118.0;303.0;6.0;11.0;-0.20833333333333331
128;118.0;303.0;6.0;11.0;-0.20833333333333331
129;118.0;303.0;6.0;11.0;-0.20833333333333331
130;118.0;303.0;6.0;11.0;-0.20833333333333331
131;118.0;303.0;6.0;11.0;-0.20833333333333331
132;118.0;303.0;6.0;11.0;-0.20833333333333331
133;118.0;303.0;6.0;11.0;-0.20833333333333331
134;118.0;303.0;6.0;11.0;-0.20833333333333331
135;118.0;303.0;6.0;11.0;-0.20833333333333331
136;118.0;303.0;6.0;11.0;-0.20833333333333331
137;118.0;303.0;6.0;11.0;-0.20833333333333331
138;118.0;303.0;6.0;11.0;-0.20833333333333331
139;118.0;303.0;6.0;11.0;-0.20833333333333331
140;118.0;303.0;6.0;11.0;-0.20833333333333331
141;118.0;303.0;6.0;11.0;-0.20833333333333331
142;118.0;303.0;6.0;11.0;-0.20833333333333331
143;118.0;303.0;6.0;11.0;-0.20833333333333331
144;118.0;303.0;6.0;11.0;-0.20833333333333331
145;118.0;303.0;6.0;11.0;-0.20833333333333331
146;118.0;303.0;6.0;11.0;-0.20833333333333331
147;118.0;303.0;6.0;11.0;-0.20833333333333331
148;118.0;303.0;6.0;11.0;-0.20833333333333331
149;118.0;303.0;6.0;11.0;-0.20833333333333331
150;118.0;303.0;6.0;11.0;-0.20833333333333331
151;118.0;303.0;6.0;11.0;-0.20833333333333331
152;118.0;303.0;6.0;11.0;-0.20833333333333331
153;118.0;303.0;6.0;11.0;-0.20833333333333331
154;118.0;303.0;6.0;11.0;-0.20833333333333331
155;118.0;303.0;6.0;11.0;-0.20833333333333331
156;118.0;303.0;6.0;11.0;-0.20833333333333331
157;118.0;303.0;6.0;11.0;-0.20833333333333331
158;118.0;303.0;6.0;11.0;-0.20833333333333331
159;118.0;303.0;6.0;11.0;-0.20833333333333331
160;118.0;303.0;6.0;11.0;-0.20833333333333331
161;118.0;303.0;6.0;11.0;-0.20833333333333331
162;118.0;303.0;6.0;11.0;-0.20833333333333331
163;118.0;303.0;6.0;11.0;-0.20833333333333331
164;118.0;303.0;6.0;11.0;-0.20833333333333331
165;118.0;303.0;6.0;11.0;-0.20833333333333331
166;118.0;303.0;6.0;11.0;-0.20833333333333331
167;118.0;303.0;6.0;11.0;-0.20833333333333331
168;118.0;303.0;6.0;11.0;-0.20833333333333331
169;118.0;303.0;6.0;11.0;-0.20833333333333331
170;118.0;303.0;6.0;11.0;-0.20833333333333331
171;118.0;303.0;6.0;11.0;-0.20833333333333331
172;118.0;303.0;6.0;11.0;-0.20833333333333331
173;118.0;303.0;6.0;11.0;-0.20833333333333331
174;118.0;303.0;6.0;11.0;-0.20833333333333331
175;118.0;303.0;6.0;11.0;-0.20833333333333331
176;118.0;303.0;6.0;11.0;-0.20833333333333331
177;118.0;303.0;6.0;11.0;-0.20833333333333331
178;118.0;303.0;6.0;11.0;-0.20833333333333331
179;118.0;303.0;6.0;11.0;-0.20833333333333331
180;118.0;303.0;6.0;11.0;-0.20833333333333331
181;118.0;303.0;6.0;11.0;-0.20833333333333331
182;118.0;303.0;6.0;11.0;-0.20833333333333331
183;118.0;303.0;6.0;11.0;-0.20833333333333331
184;118.0;303.0;6.0;11.0;-0.20833333333333331
185;118.0;303.0;6.0;11.0;-0.20833333333333331
186;118.0;303.0;6.0;11.0;-0.20833333333333331
187;118.0;303.0;6.0;11.0;-0.20833333333333331
188;118.0;303.0;6.0;11.0;-0.20833333333333331
189;118.0;303.0;6.0;11.0;-0.20833333333333331
190;118.0;303.0;6.0;11.0;-0.20833333333333331
191;118.0;303.0;6.0;11.0;-0.20833333333333331
192;118.0;303.0;6.0;11.0;-0.20833333333333331
193;118.0;303.0;6.0;11.0;-0.20833333333333331
194;118.0;303.0;6.0;11.0;-0.20833333333333331
195;118.0;303.0;6.0;11.0;-0.20833333333333331
196;118.0;303.0;6.0;11.0;-0.20833333333333331
197;118.0;303.0;6.0;11.0;-0.20833333333333331
198;118.0;303.0;6.0;11.0;-0.20833333333333331
199;118.0;303.0;6.0;11.0;-0.20833333333333331
200;118.0;303.0;6.0;11.0;-0.20833333333333331
201;118.0;303.0;6.0;11.0;-0.20833333333333331
202;118.0;303.0;6.0;11.0;-0.20833333333333331
203;118.0;303.0;6.0;11.0;-0.20833333333333331
204;118.0;303.0;6.0;11.0;-0.20833333333333331
205;118.0;303.0;6.0;11.0;-0.20833333333333331
206;118.0;303.0;6.0;11.0;-0.20833333333333331
207;118.0;303.0;6.0;11.0;-0.20833333333333331
208;118.0;303.0;6.0;11.0;-0.20833333333333331
209;118.0;303.0;6.0;11.0;-0.20833333333333331
210;118.0;303.0;6.0;11.0;-0.20833333333333331
211;118.0;303.0;6.0;11.0;-0.20833333333333331
212;118.0;303.0;6.0;11.0;-0.20833333333333331
213;118.0;303.0;6.0;11.0;-0.20833333333333331
214;118.0;303.0;6.0;11.0;-0.20833333333333331
215;118.0;303.0;6.0;11.0;-0.20833333333333331
216;118.0;303.0;6.0;11.0;-0.20833333333333331
217;118.0;303.0;6.0;11.0;-0.20833333333333331
218;118.0;303.0;6.0;11.0;-0.20833333333333331
219;118.0;303.0;6.0;11.0;-0.20833333333333331
