;Units;Epochs;Batch Size;Activation;Fitness
0;52;189;249;mish;-0.175
1;245;336;198;softsign;-0.19166666666666668
2;245;336;198;softsign;-0.19166666666666668
3;201;301;275;softsign;-0.2
4;238;334;214;softplus;-0.21666666666666665
5;238;334;214;softplus;-0.21666666666666665
6;238;334;214;softplus;-0.21666666666666665
7;238;334;214;softplus;-0.21666666666666665
8;238;334;214;softplus;-0.21666666666666665
9;238;334;214;softplus;-0.21666666666666665
10;238;334;214;softplus;-0.21666666666666665
11;238;334;214;softplus;-0.21666666666666665
12;238;334;214;softplus;-0.21666666666666665
13;238;334;214;softplus;-0.21666666666666665
14;238;334;214;softplus;-0.21666666666666665
