;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;305;162;gbtree;0.88;0.15;-0.13333333333333336
1;371;22;gbtree;0.33;0.645;-0.15833333333333335
2;371;22;gbtree;0.33;0.645;-0.15833333333333335
3;13;166;gbtree;0.735;0.965;-0.16666666666666666
4;13;166;gbtree;0.735;0.965;-0.16666666666666666
5;13;166;gbtree;0.735;0.965;-0.16666666666666666
6;13;166;gbtree;0.735;0.965;-0.16666666666666666
7;13;166;gbtree;0.735;0.965;-0.16666666666666666
8;13;166;gbtree;0.735;0.965;-0.16666666666666666
9;13;166;gbtree;0.735;0.965;-0.16666666666666666
10;13;166;gbtree;0.735;0.965;-0.16666666666666666
11;13;166;gbtree;0.735;0.965;-0.16666666666666666
12;13;166;gbtree;0.735;0.965;-0.16666666666666666
13;13;166;gbtree;0.735;0.965;-0.16666666666666666
14;332;26;gbtree;0.765;0.64;-0.16666666666666669
15;332;26;gbtree;0.765;0.64;-0.16666666666666669
16;332;26;gbtree;0.765;0.64;-0.16666666666666669
17;332;26;gbtree;0.765;0.64;-0.16666666666666669
18;332;26;gbtree;0.765;0.64;-0.16666666666666669
19;332;26;gbtree;0.765;0.64;-0.16666666666666669
20;332;26;gbtree;0.765;0.64;-0.16666666666666669
21;332;26;gbtree;0.765;0.64;-0.16666666666666669
22;332;26;gbtree;0.765;0.64;-0.16666666666666669
23;332;26;gbtree;0.765;0.64;-0.16666666666666669
24;332;26;gbtree;0.765;0.64;-0.16666666666666669
25;127;366;gbtree;0.43;0.07;-0.19166666666666668
26;127;366;gbtree;0.43;0.07;-0.19166666666666668
27;127;366;gbtree;0.43;0.07;-0.19166666666666668
28;127;366;gbtree;0.43;0.07;-0.19166666666666668
29;127;366;gbtree;0.43;0.07;-0.19166666666666668
30;127;366;gbtree;0.43;0.07;-0.19166666666666668
31;127;366;gbtree;0.43;0.07;-0.19166666666666668
32;127;366;gbtree;0.43;0.07;-0.19166666666666668
33;127;366;gbtree;0.43;0.07;-0.19166666666666668
34;127;366;gbtree;0.43;0.07;-0.19166666666666668
35;262;214;gbtree;0.335;0.13;-0.20833333333333334
36;262;214;gbtree;0.335;0.13;-0.20833333333333334
37;262;214;gbtree;0.335;0.13;-0.20833333333333334
38;262;214;gbtree;0.335;0.13;-0.20833333333333334
39;262;214;gbtree;0.335;0.13;-0.20833333333333334
40;262;214;gbtree;0.335;0.13;-0.20833333333333334
41;262;214;gbtree;0.335;0.13;-0.20833333333333334
42;262;214;gbtree;0.335;0.13;-0.20833333333333334
43;262;214;gbtree;0.335;0.13;-0.20833333333333334
44;262;214;gbtree;0.335;0.13;-0.20833333333333334
45;262;214;gbtree;0.335;0.13;-0.20833333333333334
46;262;214;gbtree;0.335;0.13;-0.20833333333333334
47;262;214;gbtree;0.335;0.13;-0.20833333333333334
48;262;214;gbtree;0.335;0.13;-0.20833333333333334
49;262;214;gbtree;0.335;0.13;-0.20833333333333334
50;262;214;gbtree;0.335;0.13;-0.20833333333333334
51;262;214;gbtree;0.335;0.13;-0.20833333333333334
52;262;214;gbtree;0.335;0.13;-0.20833333333333334
53;262;214;gbtree;0.335;0.13;-0.20833333333333334
54;262;214;gbtree;0.335;0.13;-0.20833333333333334
55;262;214;gbtree;0.335;0.13;-0.20833333333333334
56;262;214;gbtree;0.335;0.13;-0.20833333333333334
57;262;214;gbtree;0.335;0.13;-0.20833333333333334
58;262;214;gbtree;0.335;0.13;-0.20833333333333334
59;262;214;gbtree;0.335;0.13;-0.20833333333333334
60;262;214;gbtree;0.335;0.13;-0.20833333333333334
61;262;214;gbtree;0.335;0.13;-0.20833333333333334
62;262;214;gbtree;0.335;0.13;-0.20833333333333334
63;262;214;gbtree;0.335;0.13;-0.20833333333333334
64;262;214;gbtree;0.335;0.13;-0.20833333333333334
65;262;214;gbtree;0.335;0.13;-0.20833333333333334
66;262;214;gbtree;0.335;0.13;-0.20833333333333334
67;262;214;gbtree;0.335;0.13;-0.20833333333333334
68;262;214;gbtree;0.335;0.13;-0.20833333333333334
69;262;214;gbtree;0.335;0.13;-0.20833333333333334
70;262;214;gbtree;0.335;0.13;-0.20833333333333334
71;262;214;gbtree;0.335;0.13;-0.20833333333333334
72;262;214;gbtree;0.335;0.13;-0.20833333333333334
73;262;214;gbtree;0.335;0.13;-0.20833333333333334
74;262;214;gbtree;0.335;0.13;-0.20833333333333334
75;262;214;gbtree;0.335;0.13;-0.20833333333333334
76;262;214;gbtree;0.335;0.13;-0.20833333333333334
77;262;214;gbtree;0.335;0.13;-0.20833333333333334
78;262;214;gbtree;0.335;0.13;-0.20833333333333334
79;262;214;gbtree;0.335;0.13;-0.20833333333333334
80;262;214;gbtree;0.335;0.13;-0.20833333333333334
81;262;214;gbtree;0.335;0.13;-0.20833333333333334
82;262;214;gbtree;0.335;0.13;-0.20833333333333334
83;262;214;gbtree;0.335;0.13;-0.20833333333333334
84;262;214;gbtree;0.335;0.13;-0.20833333333333334
85;262;214;gbtree;0.335;0.13;-0.20833333333333334
86;262;214;gbtree;0.335;0.13;-0.20833333333333334
87;262;214;gbtree;0.335;0.13;-0.20833333333333334
88;262;214;gbtree;0.335;0.13;-0.20833333333333334
89;262;214;gbtree;0.335;0.13;-0.20833333333333334
90;262;214;gbtree;0.335;0.13;-0.20833333333333334
91;262;214;gbtree;0.335;0.13;-0.20833333333333334
92;262;214;gbtree;0.335;0.13;-0.20833333333333334
93;262;214;gbtree;0.335;0.13;-0.20833333333333334
94;262;214;gbtree;0.335;0.13;-0.20833333333333334
95;262;214;gbtree;0.335;0.13;-0.20833333333333334
96;262;214;gbtree;0.335;0.13;-0.20833333333333334
97;262;214;gbtree;0.335;0.13;-0.20833333333333334
98;262;214;gbtree;0.335;0.13;-0.20833333333333334
99;262;214;gbtree;0.335;0.13;-0.20833333333333334
100;262;214;gbtree;0.335;0.13;-0.20833333333333334
101;262;214;gbtree;0.335;0.13;-0.20833333333333334
102;262;214;gbtree;0.335;0.13;-0.20833333333333334
103;262;214;gbtree;0.335;0.13;-0.20833333333333334
104;262;214;gbtree;0.335;0.13;-0.20833333333333334
105;262;214;gbtree;0.335;0.13;-0.20833333333333334
106;262;214;gbtree;0.335;0.13;-0.20833333333333334
107;262;214;gbtree;0.335;0.13;-0.20833333333333334
108;262;214;gbtree;0.335;0.13;-0.20833333333333334
109;262;214;gbtree;0.335;0.13;-0.20833333333333334
110;262;214;gbtree;0.335;0.13;-0.20833333333333334
111;262;214;gbtree;0.335;0.13;-0.20833333333333334
112;262;214;gbtree;0.335;0.13;-0.20833333333333334
113;262;214;gbtree;0.335;0.13;-0.20833333333333334
114;262;214;gbtree;0.335;0.13;-0.20833333333333334
115;262;214;gbtree;0.335;0.13;-0.20833333333333334
116;262;214;gbtree;0.335;0.13;-0.20833333333333334
117;262;214;gbtree;0.335;0.13;-0.20833333333333334
118;262;214;gbtree;0.335;0.13;-0.20833333333333334
119;262;214;gbtree;0.335;0.13;-0.20833333333333334
120;262;214;gbtree;0.335;0.13;-0.20833333333333334
121;262;214;gbtree;0.335;0.13;-0.20833333333333334
