;Hidden Layers;Alpha;Activation;Fitness
0;328;0.2743514933536939;identity;-0.13333333333333333
1;280;0.5331965195226924;identity;-0.15833333333333335
2;280;0.5331965195226924;identity;-0.15833333333333335
3;280;0.5331965195226924;identity;-0.15833333333333335
4;291;0.41683627877989143;identity;-0.2583333333333333
5;291;0.41683627877989143;identity;-0.2583333333333333
6;291;0.41683627877989143;identity;-0.2583333333333333
7;291;0.41683627877989143;identity;-0.2583333333333333
8;291;0.41683627877989143;identity;-0.2583333333333333
9;291;0.41683627877989143;identity;-0.2583333333333333
10;291;0.41683627877989143;identity;-0.2583333333333333
11;291;0.41683627877989143;identity;-0.2583333333333333
12;291;0.41683627877989143;identity;-0.2583333333333333
13;291;0.41683627877989143;identity;-0.2583333333333333
14;291;0.41683627877989143;identity;-0.2583333333333333
