;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;14.0;52.0;4.0;3.0;-0.25833333333333336
1;14.0;52.0;4.0;3.0;-0.25833333333333336
2;14.0;52.0;4.0;3.0;-0.25833333333333336
3;14.0;52.0;4.0;3.0;-0.25833333333333336
4;14.0;52.0;4.0;3.0;-0.25833333333333336
5;14.0;52.0;4.0;3.0;-0.25833333333333336
6;14.0;52.0;4.0;3.0;-0.25833333333333336
7;14.0;52.0;4.0;3.0;-0.25833333333333336
8;14.0;52.0;4.0;3.0;-0.25833333333333336
9;14.0;52.0;4.0;3.0;-0.25833333333333336
10;14.0;52.0;4.0;3.0;-0.25833333333333336
11;14.0;52.0;4.0;3.0;-0.25833333333333336
12;14.0;52.0;4.0;3.0;-0.25833333333333336
13;14.0;52.0;4.0;3.0;-0.25833333333333336
14;14.0;52.0;4.0;3.0;-0.25833333333333336
