;Hidden Layers;Alpha;Activation;Fitness
0;99;0.35;logistic;-0.11666666666666667
1;381;0.22;logistic;-0.14166666666666666
2;381;0.22;logistic;-0.14166666666666666
3;381;0.22;logistic;-0.14166666666666666
4;381;0.22;logistic;-0.14166666666666666
5;381;0.22;logistic;-0.14166666666666666
6;381;0.22;logistic;-0.14166666666666666
7;381;0.22;logistic;-0.14166666666666666
8;381;0.22;logistic;-0.14166666666666666
9;381;0.22;logistic;-0.14166666666666666
10;381;0.22;logistic;-0.14166666666666666
11;315;0.26;tanh;-0.15
12;315;0.26;tanh;-0.15
13;315;0.26;tanh;-0.15
14;315;0.26;tanh;-0.15
15;315;0.26;tanh;-0.15
16;315;0.26;tanh;-0.15
17;315;0.26;tanh;-0.15
18;315;0.26;tanh;-0.15
19;315;0.26;tanh;-0.15
20;315;0.26;tanh;-0.15
21;315;0.26;tanh;-0.15
22;315;0.26;tanh;-0.15
23;315;0.26;tanh;-0.15
24;315;0.26;tanh;-0.15
25;315;0.26;tanh;-0.15
26;219;0.81;identity;-0.2
27;219;0.81;identity;-0.2
28;67;0.56;identity;-0.2666666666666667
29;67;0.56;identity;-0.2666666666666667
30;67;0.56;identity;-0.2666666666666667
31;67;0.56;identity;-0.2666666666666667
32;67;0.56;identity;-0.2666666666666667
33;67;0.56;identity;-0.2666666666666667
34;67;0.56;identity;-0.2666666666666667
35;67;0.56;identity;-0.2666666666666667
36;67;0.56;identity;-0.2666666666666667
37;67;0.56;identity;-0.2666666666666667
38;67;0.56;identity;-0.2666666666666667
39;67;0.56;identity;-0.2666666666666667
40;67;0.56;identity;-0.2666666666666667
41;67;0.56;identity;-0.2666666666666667
42;67;0.56;identity;-0.2666666666666667
43;67;0.56;identity;-0.2666666666666667
44;67;0.56;identity;-0.2666666666666667
45;67;0.56;identity;-0.2666666666666667
46;67;0.56;identity;-0.2666666666666667
47;67;0.56;identity;-0.2666666666666667
48;67;0.56;identity;-0.2666666666666667
49;67;0.56;identity;-0.2666666666666667
50;67;0.56;identity;-0.2666666666666667
51;67;0.56;identity;-0.2666666666666667
52;67;0.56;identity;-0.2666666666666667
53;67;0.56;identity;-0.2666666666666667
54;67;0.56;identity;-0.2666666666666667
55;67;0.56;identity;-0.2666666666666667
56;67;0.56;identity;-0.2666666666666667
57;67;0.56;identity;-0.2666666666666667
58;67;0.56;identity;-0.2666666666666667
59;67;0.56;identity;-0.2666666666666667
60;67;0.56;identity;-0.2666666666666667
61;67;0.56;identity;-0.2666666666666667
