;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;305.0;190.0;5.0;41.0;-0.125
1;380.0;172.0;6.0;24.0;-0.14166666666666666
2;380.0;172.0;6.0;24.0;-0.14166666666666666
3;97.0;40.0;8.0;6.0;-0.175
4;97.0;40.0;8.0;6.0;-0.175
5;97.0;40.0;8.0;6.0;-0.175
6;97.0;40.0;8.0;6.0;-0.175
7;97.0;40.0;8.0;6.0;-0.175
8;97.0;40.0;8.0;6.0;-0.175
9;97.0;40.0;8.0;6.0;-0.175
10;97.0;40.0;8.0;6.0;-0.175
11;97.0;40.0;8.0;6.0;-0.175
12;97.0;40.0;8.0;6.0;-0.175
13;97.0;40.0;8.0;6.0;-0.175
14;97.0;40.0;8.0;6.0;-0.175
15;97.0;40.0;8.0;6.0;-0.175
16;97.0;40.0;8.0;6.0;-0.175
17;97.0;40.0;8.0;6.0;-0.175
18;97.0;40.0;8.0;6.0;-0.175
19;97.0;40.0;8.0;6.0;-0.175
20;97.0;40.0;8.0;6.0;-0.175
21;97.0;40.0;8.0;6.0;-0.175
22;97.0;40.0;8.0;6.0;-0.175
23;25.0;351.0;19.0;10.0;-0.18333333333333335
24;25.0;351.0;19.0;10.0;-0.18333333333333335
25;25.0;351.0;19.0;10.0;-0.18333333333333335
26;25.0;351.0;19.0;10.0;-0.18333333333333335
27;34.0;363.0;21.0;22.0;-0.19166666666666665
28;34.0;363.0;21.0;22.0;-0.19166666666666665
29;52.0;374.0;33.0;13.0;-0.225
30;52.0;374.0;33.0;13.0;-0.225
31;52.0;374.0;33.0;13.0;-0.225
32;52.0;374.0;33.0;13.0;-0.225
33;52.0;374.0;33.0;13.0;-0.225
34;52.0;374.0;33.0;13.0;-0.225
35;52.0;374.0;33.0;13.0;-0.225
36;52.0;374.0;33.0;13.0;-0.225
37;52.0;374.0;33.0;13.0;-0.225
38;52.0;374.0;33.0;13.0;-0.225
39;52.0;374.0;33.0;13.0;-0.225
40;52.0;374.0;33.0;13.0;-0.225
41;52.0;374.0;33.0;13.0;-0.225
42;52.0;374.0;33.0;13.0;-0.225
43;52.0;374.0;33.0;13.0;-0.225
44;52.0;374.0;33.0;13.0;-0.225
45;52.0;374.0;33.0;13.0;-0.225
46;52.0;374.0;33.0;13.0;-0.225
47;52.0;374.0;33.0;13.0;-0.225
48;52.0;374.0;33.0;13.0;-0.225
49;52.0;374.0;33.0;13.0;-0.225
50;52.0;374.0;33.0;13.0;-0.225
51;52.0;374.0;33.0;13.0;-0.225
52;52.0;374.0;33.0;13.0;-0.225
53;52.0;374.0;33.0;13.0;-0.225
54;52.0;374.0;33.0;13.0;-0.225
55;52.0;374.0;33.0;13.0;-0.225
56;52.0;374.0;33.0;13.0;-0.225
57;52.0;374.0;33.0;13.0;-0.225
58;52.0;374.0;33.0;13.0;-0.225
59;52.0;374.0;33.0;13.0;-0.225
60;52.0;374.0;33.0;13.0;-0.225
61;52.0;374.0;33.0;13.0;-0.225
62;52.0;374.0;33.0;13.0;-0.225
63;52.0;374.0;33.0;13.0;-0.225
64;52.0;374.0;33.0;13.0;-0.225
65;52.0;374.0;33.0;13.0;-0.225
66;52.0;374.0;33.0;13.0;-0.225
67;52.0;374.0;33.0;13.0;-0.225
68;52.0;374.0;33.0;13.0;-0.225
69;52.0;374.0;33.0;13.0;-0.225
70;52.0;374.0;33.0;13.0;-0.225
71;52.0;374.0;33.0;13.0;-0.225
72;52.0;374.0;33.0;13.0;-0.225
73;52.0;374.0;33.0;13.0;-0.225
74;52.0;374.0;33.0;13.0;-0.225
75;52.0;374.0;33.0;13.0;-0.225
76;52.0;374.0;33.0;13.0;-0.225
77;52.0;374.0;33.0;13.0;-0.225
