;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;99.0;151.0;12.0;48.0;-0.125
1;100.0;177.0;10.0;5.0;-0.14166666666666666
2;100.0;177.0;10.0;5.0;-0.14166666666666666
3;100.0;177.0;10.0;5.0;-0.14166666666666666
4;100.0;177.0;10.0;5.0;-0.14166666666666666
5;100.0;177.0;10.0;5.0;-0.14166666666666666
6;100.0;177.0;10.0;5.0;-0.14166666666666666
7;100.0;177.0;10.0;5.0;-0.14166666666666666
8;100.0;177.0;10.0;5.0;-0.14166666666666666
9;100.0;177.0;10.0;5.0;-0.14166666666666666
10;100.0;177.0;10.0;5.0;-0.14166666666666666
11;100.0;177.0;10.0;5.0;-0.14166666666666666
12;100.0;177.0;10.0;5.0;-0.14166666666666666
13;100.0;177.0;10.0;5.0;-0.14166666666666666
14;298.0;283.0;14.0;16.0;-0.16666666666666669
15;298.0;283.0;14.0;16.0;-0.16666666666666669
16;298.0;283.0;14.0;16.0;-0.16666666666666669
17;298.0;283.0;14.0;16.0;-0.16666666666666669
18;298.0;283.0;14.0;16.0;-0.16666666666666669
19;298.0;283.0;14.0;16.0;-0.16666666666666669
20;298.0;283.0;14.0;16.0;-0.16666666666666669
21;298.0;283.0;14.0;16.0;-0.16666666666666669
22;298.0;283.0;14.0;16.0;-0.16666666666666669
23;298.0;283.0;14.0;16.0;-0.16666666666666669
24;298.0;283.0;14.0;16.0;-0.16666666666666669
25;298.0;283.0;14.0;16.0;-0.16666666666666669
26;298.0;283.0;14.0;16.0;-0.16666666666666669
27;298.0;283.0;14.0;16.0;-0.16666666666666669
28;298.0;283.0;14.0;16.0;-0.16666666666666669
29;298.0;283.0;14.0;16.0;-0.16666666666666669
30;298.0;283.0;14.0;16.0;-0.16666666666666669
31;298.0;283.0;14.0;16.0;-0.16666666666666669
32;298.0;283.0;14.0;16.0;-0.16666666666666669
33;298.0;283.0;14.0;16.0;-0.16666666666666669
34;298.0;283.0;14.0;16.0;-0.16666666666666669
35;298.0;283.0;14.0;16.0;-0.16666666666666669
36;298.0;283.0;14.0;16.0;-0.16666666666666669
37;298.0;283.0;14.0;16.0;-0.16666666666666669
38;298.0;283.0;14.0;16.0;-0.16666666666666669
39;298.0;283.0;14.0;16.0;-0.16666666666666669
40;298.0;283.0;14.0;16.0;-0.16666666666666669
41;298.0;283.0;14.0;16.0;-0.16666666666666669
42;298.0;283.0;14.0;16.0;-0.16666666666666669
43;298.0;283.0;14.0;16.0;-0.16666666666666669
44;298.0;283.0;14.0;16.0;-0.16666666666666669
45;298.0;283.0;14.0;16.0;-0.16666666666666669
46;50.0;11.0;27.0;16.0;-0.19166666666666665
47;50.0;11.0;27.0;16.0;-0.19166666666666665
48;58.0;30.0;24.0;20.0;-0.21666666666666665
49;58.0;30.0;24.0;20.0;-0.21666666666666665
50;58.0;30.0;24.0;20.0;-0.21666666666666665
51;58.0;30.0;24.0;20.0;-0.21666666666666665
52;58.0;30.0;24.0;20.0;-0.21666666666666665
53;58.0;30.0;24.0;20.0;-0.21666666666666665
54;58.0;30.0;24.0;20.0;-0.21666666666666665
55;58.0;30.0;24.0;20.0;-0.21666666666666665
56;58.0;30.0;24.0;20.0;-0.21666666666666665
57;58.0;30.0;24.0;20.0;-0.21666666666666665
58;58.0;30.0;24.0;20.0;-0.21666666666666665
59;58.0;30.0;24.0;20.0;-0.21666666666666665
60;58.0;30.0;24.0;20.0;-0.21666666666666665
61;52.0;48.0;21.0;13.0;-0.225
62;59.0;68.0;19.0;12.0;-0.25833333333333336
63;59.0;68.0;19.0;12.0;-0.25833333333333336
64;59.0;68.0;19.0;12.0;-0.25833333333333336
65;59.0;68.0;19.0;12.0;-0.25833333333333336
66;59.0;68.0;19.0;12.0;-0.25833333333333336
67;59.0;68.0;19.0;12.0;-0.25833333333333336
68;59.0;68.0;19.0;12.0;-0.25833333333333336
69;59.0;68.0;19.0;12.0;-0.25833333333333336
70;59.0;68.0;19.0;12.0;-0.25833333333333336
71;59.0;68.0;19.0;12.0;-0.25833333333333336
72;59.0;68.0;19.0;12.0;-0.25833333333333336
73;59.0;68.0;19.0;12.0;-0.25833333333333336
74;59.0;68.0;19.0;12.0;-0.25833333333333336
75;59.0;68.0;19.0;12.0;-0.25833333333333336
76;59.0;68.0;19.0;12.0;-0.25833333333333336
77;59.0;68.0;19.0;12.0;-0.25833333333333336
78;59.0;68.0;19.0;12.0;-0.25833333333333336
79;59.0;68.0;19.0;12.0;-0.25833333333333336
80;59.0;68.0;19.0;12.0;-0.25833333333333336
81;59.0;68.0;19.0;12.0;-0.25833333333333336
82;59.0;68.0;19.0;12.0;-0.25833333333333336
83;59.0;68.0;19.0;12.0;-0.25833333333333336
84;59.0;68.0;19.0;12.0;-0.25833333333333336
85;59.0;68.0;19.0;12.0;-0.25833333333333336
86;59.0;68.0;19.0;12.0;-0.25833333333333336
87;59.0;68.0;19.0;12.0;-0.25833333333333336
88;59.0;68.0;19.0;12.0;-0.25833333333333336
89;59.0;68.0;19.0;12.0;-0.25833333333333336
90;59.0;68.0;19.0;12.0;-0.25833333333333336
91;59.0;68.0;19.0;12.0;-0.25833333333333336
92;59.0;68.0;19.0;12.0;-0.25833333333333336
93;59.0;68.0;19.0;12.0;-0.25833333333333336
94;59.0;68.0;19.0;12.0;-0.25833333333333336
95;59.0;68.0;19.0;12.0;-0.25833333333333336
96;59.0;68.0;19.0;12.0;-0.25833333333333336
97;59.0;68.0;19.0;12.0;-0.25833333333333336
98;59.0;68.0;19.0;12.0;-0.25833333333333336
99;59.0;68.0;19.0;12.0;-0.25833333333333336
100;59.0;68.0;19.0;12.0;-0.25833333333333336
101;59.0;68.0;19.0;12.0;-0.25833333333333336
102;59.0;68.0;19.0;12.0;-0.25833333333333336
103;59.0;68.0;19.0;12.0;-0.25833333333333336
104;59.0;68.0;19.0;12.0;-0.25833333333333336
105;59.0;68.0;19.0;12.0;-0.25833333333333336
106;59.0;68.0;19.0;12.0;-0.25833333333333336
107;59.0;68.0;19.0;12.0;-0.25833333333333336
108;59.0;68.0;19.0;12.0;-0.25833333333333336
109;59.0;68.0;19.0;12.0;-0.25833333333333336
110;59.0;68.0;19.0;12.0;-0.25833333333333336
111;59.0;68.0;19.0;12.0;-0.25833333333333336
112;59.0;68.0;19.0;12.0;-0.25833333333333336
113;59.0;68.0;19.0;12.0;-0.25833333333333336
114;59.0;68.0;19.0;12.0;-0.25833333333333336
115;59.0;68.0;19.0;12.0;-0.25833333333333336
116;59.0;68.0;19.0;12.0;-0.25833333333333336
117;59.0;68.0;19.0;12.0;-0.25833333333333336
118;59.0;68.0;19.0;12.0;-0.25833333333333336
119;59.0;68.0;19.0;12.0;-0.25833333333333336
120;59.0;68.0;19.0;12.0;-0.25833333333333336
121;59.0;68.0;19.0;12.0;-0.25833333333333336
122;59.0;68.0;19.0;12.0;-0.25833333333333336
123;59.0;68.0;19.0;12.0;-0.25833333333333336
124;59.0;68.0;19.0;12.0;-0.25833333333333336
125;59.0;68.0;19.0;12.0;-0.25833333333333336
126;59.0;68.0;19.0;12.0;-0.25833333333333336
127;59.0;68.0;19.0;12.0;-0.25833333333333336
128;59.0;68.0;19.0;12.0;-0.25833333333333336
129;59.0;68.0;19.0;12.0;-0.25833333333333336
130;59.0;68.0;19.0;12.0;-0.25833333333333336
131;59.0;68.0;19.0;12.0;-0.25833333333333336
132;59.0;68.0;19.0;12.0;-0.25833333333333336
133;59.0;68.0;19.0;12.0;-0.25833333333333336
134;59.0;68.0;19.0;12.0;-0.25833333333333336
135;59.0;68.0;19.0;12.0;-0.25833333333333336
136;59.0;68.0;19.0;12.0;-0.25833333333333336
137;59.0;68.0;19.0;12.0;-0.25833333333333336
138;59.0;68.0;19.0;12.0;-0.25833333333333336
139;59.0;68.0;19.0;12.0;-0.25833333333333336
140;59.0;68.0;19.0;12.0;-0.25833333333333336
141;59.0;68.0;19.0;12.0;-0.25833333333333336
142;59.0;68.0;19.0;12.0;-0.25833333333333336
143;59.0;68.0;19.0;12.0;-0.25833333333333336
144;59.0;68.0;19.0;12.0;-0.25833333333333336
145;59.0;68.0;19.0;12.0;-0.25833333333333336
146;59.0;68.0;19.0;12.0;-0.25833333333333336
147;59.0;68.0;19.0;12.0;-0.25833333333333336
148;59.0;68.0;19.0;12.0;-0.25833333333333336
149;59.0;68.0;19.0;12.0;-0.25833333333333336
150;59.0;68.0;19.0;12.0;-0.25833333333333336
