;Units;Epochs;Batch Size;Activation;Fitness
0;329;288;276;softsign;-0.18333333333333335
1;329;288;276;softsign;-0.18333333333333335
2;306;229;330;tanh;-0.2
3;306;229;330;tanh;-0.2
4;306;229;330;tanh;-0.2
5;306;229;330;tanh;-0.2
6;306;229;330;tanh;-0.2
7;306;229;330;tanh;-0.2
8;327;191;245;softplus;-0.29166666666666663
9;327;191;245;softplus;-0.29166666666666663
10;327;191;245;softplus;-0.29166666666666663
11;327;191;245;softplus;-0.29166666666666663
12;327;191;245;softplus;-0.29166666666666663
13;327;191;245;softplus;-0.29166666666666663
14;327;191;245;softplus;-0.29166666666666663
