;Units;Epochs;Batch Size;Activation;Fitness
0;91;284;94;tanh;-0.2
1;50;335;210;mish;-0.2416666666666667
2;50;335;210;mish;-0.2416666666666667
3;50;335;210;mish;-0.2416666666666667
4;50;335;210;mish;-0.2416666666666667
5;50;335;210;mish;-0.2416666666666667
6;50;335;210;mish;-0.2416666666666667
7;50;335;210;mish;-0.2416666666666667
8;50;335;210;mish;-0.2416666666666667
9;50;335;210;mish;-0.2416666666666667
10;50;335;210;mish;-0.2416666666666667
11;50;335;210;mish;-0.2416666666666667
12;50;335;210;mish;-0.2416666666666667
13;50;335;210;mish;-0.2416666666666667
14;50;335;210;mish;-0.2416666666666667
