;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;229;352;gbtree;0.5;0.45;-0.15833333333333335
1;229;352;gbtree;0.5;0.45;-0.15833333333333335
2;229;352;gbtree;0.5;0.45;-0.15833333333333335
3;229;352;gbtree;0.5;0.45;-0.15833333333333335
4;357;276;gbtree;0.59;0.91;-0.16666666666666669
5;251;364;gbtree;0.025;0.78;-0.2
6;251;364;gbtree;0.025;0.78;-0.2
7;251;364;gbtree;0.025;0.78;-0.2
8;251;364;gbtree;0.025;0.78;-0.2
9;251;364;gbtree;0.025;0.78;-0.2
10;251;364;gbtree;0.025;0.78;-0.2
11;251;364;gbtree;0.025;0.78;-0.2
12;251;364;gbtree;0.025;0.78;-0.2
13;251;364;gbtree;0.025;0.78;-0.2
14;251;364;gbtree;0.025;0.78;-0.2
15;251;364;gbtree;0.025;0.78;-0.2
16;251;364;gbtree;0.025;0.78;-0.2
17;251;364;gbtree;0.025;0.78;-0.2
18;251;364;gbtree;0.025;0.78;-0.2
19;251;364;gbtree;0.025;0.78;-0.2
20;251;364;gbtree;0.025;0.78;-0.2
21;251;364;gbtree;0.025;0.78;-0.2
22;251;364;gbtree;0.025;0.78;-0.2
23;251;364;gbtree;0.025;0.78;-0.2
24;251;364;gbtree;0.025;0.78;-0.2
25;251;364;gbtree;0.025;0.78;-0.2
26;251;364;gbtree;0.025;0.78;-0.2
27;251;364;gbtree;0.025;0.78;-0.2
28;251;364;gbtree;0.025;0.78;-0.2
29;251;364;gbtree;0.025;0.78;-0.2
30;251;364;gbtree;0.025;0.78;-0.2
31;251;364;gbtree;0.025;0.78;-0.2
32;251;364;gbtree;0.025;0.78;-0.2
33;251;364;gbtree;0.025;0.78;-0.2
34;251;364;gbtree;0.025;0.78;-0.2
35;251;364;gbtree;0.025;0.78;-0.2
36;251;364;gbtree;0.025;0.78;-0.2
37;251;364;gbtree;0.025;0.78;-0.2
38;251;364;gbtree;0.025;0.78;-0.2
39;251;364;gbtree;0.025;0.78;-0.2
40;251;364;gbtree;0.025;0.78;-0.2
41;251;364;gbtree;0.025;0.78;-0.2
42;251;364;gbtree;0.025;0.78;-0.2
43;251;364;gbtree;0.025;0.78;-0.2
44;251;364;gbtree;0.025;0.78;-0.2
45;251;364;gbtree;0.025;0.78;-0.2
46;251;364;gbtree;0.025;0.78;-0.2
47;251;364;gbtree;0.025;0.78;-0.2
48;251;364;gbtree;0.025;0.78;-0.2
49;251;364;gbtree;0.025;0.78;-0.2
50;251;364;gbtree;0.025;0.78;-0.2
51;251;364;gbtree;0.025;0.78;-0.2
52;251;364;gbtree;0.025;0.78;-0.2
53;251;364;gbtree;0.025;0.78;-0.2
54;251;364;gbtree;0.025;0.78;-0.2
55;251;364;gbtree;0.025;0.78;-0.2
56;251;364;gbtree;0.025;0.78;-0.2
57;251;364;gbtree;0.025;0.78;-0.2
58;251;364;gbtree;0.025;0.78;-0.2
59;251;364;gbtree;0.025;0.78;-0.2
60;251;364;gbtree;0.025;0.78;-0.2
61;251;364;gbtree;0.025;0.78;-0.2
62;251;364;gbtree;0.025;0.78;-0.2
63;251;364;gbtree;0.025;0.78;-0.2
64;251;364;gbtree;0.025;0.78;-0.2
65;251;364;gbtree;0.025;0.78;-0.2
66;251;364;gbtree;0.025;0.78;-0.2
67;251;364;gbtree;0.025;0.78;-0.2
68;251;364;gbtree;0.025;0.78;-0.2
69;251;364;gbtree;0.025;0.78;-0.2
70;251;364;gbtree;0.025;0.78;-0.2
71;251;364;gbtree;0.025;0.78;-0.2
72;251;364;gbtree;0.025;0.78;-0.2
73;251;364;gbtree;0.025;0.78;-0.2
74;251;364;gbtree;0.025;0.78;-0.2
75;251;364;gbtree;0.025;0.78;-0.2
76;251;364;gbtree;0.025;0.78;-0.2
77;251;364;gbtree;0.025;0.78;-0.2
78;251;364;gbtree;0.025;0.78;-0.2
79;251;364;gbtree;0.025;0.78;-0.2
80;251;364;gbtree;0.025;0.78;-0.2
81;251;364;gbtree;0.025;0.78;-0.2
82;251;364;gbtree;0.025;0.78;-0.2
83;251;364;gbtree;0.025;0.78;-0.2
84;251;364;gbtree;0.025;0.78;-0.2
85;251;364;gbtree;0.025;0.78;-0.2
86;251;364;gbtree;0.025;0.78;-0.2
87;251;364;gbtree;0.025;0.78;-0.2
88;251;364;gbtree;0.025;0.78;-0.2
89;251;364;gbtree;0.025;0.78;-0.2
90;251;364;gbtree;0.025;0.78;-0.2
91;251;364;gbtree;0.025;0.78;-0.2
92;251;364;gbtree;0.025;0.78;-0.2
93;251;364;gbtree;0.025;0.78;-0.2
94;251;364;gbtree;0.025;0.78;-0.2
95;251;364;gbtree;0.025;0.78;-0.2
96;251;364;gbtree;0.025;0.78;-0.2
97;251;364;gbtree;0.025;0.78;-0.2
98;251;364;gbtree;0.025;0.78;-0.2
99;251;364;gbtree;0.025;0.78;-0.2
100;251;364;gbtree;0.025;0.78;-0.2
101;251;364;gbtree;0.025;0.78;-0.2
102;251;364;gbtree;0.025;0.78;-0.2
103;251;364;gbtree;0.025;0.78;-0.2
104;251;364;gbtree;0.025;0.78;-0.2
105;251;364;gbtree;0.025;0.78;-0.2
106;251;364;gbtree;0.025;0.78;-0.2
107;251;364;gbtree;0.025;0.78;-0.2
108;251;364;gbtree;0.025;0.78;-0.2
109;251;364;gbtree;0.025;0.78;-0.2
110;251;364;gbtree;0.025;0.78;-0.2
111;251;364;gbtree;0.025;0.78;-0.2
112;251;364;gbtree;0.025;0.78;-0.2
113;251;364;gbtree;0.025;0.78;-0.2
114;251;364;gbtree;0.025;0.78;-0.2
115;251;364;gbtree;0.025;0.78;-0.2
116;251;364;gbtree;0.025;0.78;-0.2
117;251;364;gbtree;0.025;0.78;-0.2
118;251;364;gbtree;0.025;0.78;-0.2
119;251;364;gbtree;0.025;0.78;-0.2
120;251;364;gbtree;0.025;0.78;-0.2
121;251;364;gbtree;0.025;0.78;-0.2
122;251;364;gbtree;0.025;0.78;-0.2
123;251;364;gbtree;0.025;0.78;-0.2
124;251;364;gbtree;0.025;0.78;-0.2
125;251;364;gbtree;0.025;0.78;-0.2
126;251;364;gbtree;0.025;0.78;-0.2
127;251;364;gbtree;0.025;0.78;-0.2
128;251;364;gbtree;0.025;0.78;-0.2
129;251;364;gbtree;0.025;0.78;-0.2
130;251;364;gbtree;0.025;0.78;-0.2
131;251;364;gbtree;0.025;0.78;-0.2
132;251;364;gbtree;0.025;0.78;-0.2
133;251;364;gbtree;0.025;0.78;-0.2
134;251;364;gbtree;0.025;0.78;-0.2
135;251;364;gbtree;0.025;0.78;-0.2
136;251;364;gbtree;0.025;0.78;-0.2
137;251;364;gbtree;0.025;0.78;-0.2
138;251;364;gbtree;0.025;0.78;-0.2
139;251;364;gbtree;0.025;0.78;-0.2
140;251;364;gbtree;0.025;0.78;-0.2
141;251;364;gbtree;0.025;0.78;-0.2
142;251;364;gbtree;0.025;0.78;-0.2
143;251;364;gbtree;0.025;0.78;-0.2
144;251;364;gbtree;0.025;0.78;-0.2
145;251;364;gbtree;0.025;0.78;-0.2
146;251;364;gbtree;0.025;0.78;-0.2
147;251;364;gbtree;0.025;0.78;-0.2
148;251;364;gbtree;0.025;0.78;-0.2
149;251;364;gbtree;0.025;0.78;-0.2
150;251;364;gbtree;0.025;0.78;-0.2
151;251;364;gbtree;0.025;0.78;-0.2
152;251;364;gbtree;0.025;0.78;-0.2
153;251;364;gbtree;0.025;0.78;-0.2
154;251;364;gbtree;0.025;0.78;-0.2
155;251;364;gbtree;0.025;0.78;-0.2
156;251;364;gbtree;0.025;0.78;-0.2
157;251;364;gbtree;0.025;0.78;-0.2
158;251;364;gbtree;0.025;0.78;-0.2
159;251;364;gbtree;0.025;0.78;-0.2
160;251;364;gbtree;0.025;0.78;-0.2
161;251;364;gbtree;0.025;0.78;-0.2
162;251;364;gbtree;0.025;0.78;-0.2
163;251;364;gbtree;0.025;0.78;-0.2
164;251;364;gbtree;0.025;0.78;-0.2
165;251;364;gbtree;0.025;0.78;-0.2
166;251;364;gbtree;0.025;0.78;-0.2
167;251;364;gbtree;0.025;0.78;-0.2
168;251;364;gbtree;0.025;0.78;-0.2
169;251;364;gbtree;0.025;0.78;-0.2
170;251;364;gbtree;0.025;0.78;-0.2
171;251;364;gbtree;0.025;0.78;-0.2
172;251;364;gbtree;0.025;0.78;-0.2
173;251;364;gbtree;0.025;0.78;-0.2
174;251;364;gbtree;0.025;0.78;-0.2
175;251;364;gbtree;0.025;0.78;-0.2
176;251;364;gbtree;0.025;0.78;-0.2
177;251;364;gbtree;0.025;0.78;-0.2
178;251;364;gbtree;0.025;0.78;-0.2
179;251;364;gbtree;0.025;0.78;-0.2
180;251;364;gbtree;0.025;0.78;-0.2
181;251;364;gbtree;0.025;0.78;-0.2
182;251;364;gbtree;0.025;0.78;-0.2
183;251;364;gbtree;0.025;0.78;-0.2
184;251;364;gbtree;0.025;0.78;-0.2
185;251;364;gbtree;0.025;0.78;-0.2
186;251;364;gbtree;0.025;0.78;-0.2
187;251;364;gbtree;0.025;0.78;-0.2
188;251;364;gbtree;0.025;0.78;-0.2
189;251;364;gbtree;0.025;0.78;-0.2
190;251;364;gbtree;0.025;0.78;-0.2
191;251;364;gbtree;0.025;0.78;-0.2
192;251;364;gbtree;0.025;0.78;-0.2
193;251;364;gbtree;0.025;0.78;-0.2
194;251;364;gbtree;0.025;0.78;-0.2
195;251;364;gbtree;0.025;0.78;-0.2
196;251;364;gbtree;0.025;0.78;-0.2
197;251;364;gbtree;0.025;0.78;-0.2
198;251;364;gbtree;0.025;0.78;-0.2
199;251;364;gbtree;0.025;0.78;-0.2
200;251;364;gbtree;0.025;0.78;-0.2
201;251;364;gbtree;0.025;0.78;-0.2
202;251;364;gbtree;0.025;0.78;-0.2
203;251;364;gbtree;0.025;0.78;-0.2
204;251;364;gbtree;0.025;0.78;-0.2
205;251;364;gbtree;0.025;0.78;-0.2
206;251;364;gbtree;0.025;0.78;-0.2
207;251;364;gbtree;0.025;0.78;-0.2
208;251;364;gbtree;0.025;0.78;-0.2
209;251;364;gbtree;0.025;0.78;-0.2
210;251;364;gbtree;0.025;0.78;-0.2
211;251;364;gbtree;0.025;0.78;-0.2
212;251;364;gbtree;0.025;0.78;-0.2
213;251;364;gbtree;0.025;0.78;-0.2
214;251;364;gbtree;0.025;0.78;-0.2
215;251;364;gbtree;0.025;0.78;-0.2
216;251;364;gbtree;0.025;0.78;-0.2
217;251;364;gbtree;0.025;0.78;-0.2
218;251;364;gbtree;0.025;0.78;-0.2
219;251;364;gbtree;0.025;0.78;-0.2
220;251;364;gbtree;0.025;0.78;-0.2
221;251;364;gbtree;0.025;0.78;-0.2
222;251;364;gbtree;0.025;0.78;-0.2
223;251;364;gbtree;0.025;0.78;-0.2
224;251;364;gbtree;0.025;0.78;-0.2
225;251;364;gbtree;0.025;0.78;-0.2
