;Units;Epochs;Batch Size;Activation;Fitness
0;305;162;28;softsign;-0.15833333333333335
1;305;162;28;softsign;-0.15833333333333335
2;305;162;28;softsign;-0.15833333333333335
3;305;162;28;softsign;-0.15833333333333335
4;146;330;278;mish;-0.19166666666666665
5;146;330;278;mish;-0.19166666666666665
6;146;330;278;mish;-0.19166666666666665
7;265;308;343;softsign;-0.19166666666666668
8;265;308;343;softsign;-0.19166666666666668
9;265;308;343;softsign;-0.19166666666666668
10;265;308;343;softsign;-0.19166666666666668
11;265;308;343;softsign;-0.19166666666666668
12;265;308;343;softsign;-0.19166666666666668
13;265;308;343;softsign;-0.19166666666666668
14;265;308;343;softsign;-0.19166666666666668
15;265;308;343;softsign;-0.19166666666666668
16;265;308;343;softsign;-0.19166666666666668
17;265;308;343;softsign;-0.19166666666666668
18;265;308;343;softsign;-0.19166666666666668
19;265;308;343;softsign;-0.19166666666666668
20;265;308;343;softsign;-0.19166666666666668
21;265;308;343;softsign;-0.19166666666666668
22;265;308;343;softsign;-0.19166666666666668
23;265;308;343;softsign;-0.19166666666666668
24;265;308;343;softsign;-0.19166666666666668
25;265;308;343;softsign;-0.19166666666666668
26;265;308;343;softsign;-0.19166666666666668
27;265;308;343;softsign;-0.19166666666666668
28;265;308;343;softsign;-0.19166666666666668
29;265;308;343;softsign;-0.19166666666666668
30;265;308;343;softsign;-0.19166666666666668
31;265;308;343;softsign;-0.19166666666666668
32;265;308;343;softsign;-0.19166666666666668
33;265;308;343;softsign;-0.19166666666666668
34;265;308;343;softsign;-0.19166666666666668
35;265;308;343;softsign;-0.19166666666666668
36;265;308;343;softsign;-0.19166666666666668
37;265;308;343;softsign;-0.19166666666666668
38;265;308;343;softsign;-0.19166666666666668
39;265;308;343;softsign;-0.19166666666666668
40;265;308;343;softsign;-0.19166666666666668
41;265;308;343;softsign;-0.19166666666666668
42;265;308;343;softsign;-0.19166666666666668
43;265;308;343;softsign;-0.19166666666666668
44;265;308;343;softsign;-0.19166666666666668
45;265;308;343;softsign;-0.19166666666666668
46;265;308;343;softsign;-0.19166666666666668
47;265;308;343;softsign;-0.19166666666666668
48;265;308;343;softsign;-0.19166666666666668
49;265;308;343;softsign;-0.19166666666666668
50;265;308;343;softsign;-0.19166666666666668
51;265;308;343;softsign;-0.19166666666666668
52;265;308;343;softsign;-0.19166666666666668
53;265;308;343;softsign;-0.19166666666666668
54;265;308;343;softsign;-0.19166666666666668
55;265;308;343;softsign;-0.19166666666666668
56;265;308;343;softsign;-0.19166666666666668
57;265;308;343;softsign;-0.19166666666666668
58;265;308;343;softsign;-0.19166666666666668
59;265;308;343;softsign;-0.19166666666666668
60;265;308;343;softsign;-0.19166666666666668
61;265;308;343;softsign;-0.19166666666666668
62;265;308;343;softsign;-0.19166666666666668
63;265;308;343;softsign;-0.19166666666666668
64;265;308;343;softsign;-0.19166666666666668
65;265;308;343;softsign;-0.19166666666666668
66;265;308;343;softsign;-0.19166666666666668
67;265;308;343;softsign;-0.19166666666666668
68;265;308;343;softsign;-0.19166666666666668
69;265;308;343;softsign;-0.19166666666666668
70;265;308;343;softsign;-0.19166666666666668
71;265;308;343;softsign;-0.19166666666666668
72;265;308;343;softsign;-0.19166666666666668
73;265;308;343;softsign;-0.19166666666666668
74;265;308;343;softsign;-0.19166666666666668
75;265;308;343;softsign;-0.19166666666666668
76;265;308;343;softsign;-0.19166666666666668
77;265;308;343;softsign;-0.19166666666666668
78;265;308;343;softsign;-0.19166666666666668
79;265;308;343;softsign;-0.19166666666666668
80;265;308;343;softsign;-0.19166666666666668
81;265;308;343;softsign;-0.19166666666666668
82;265;308;343;softsign;-0.19166666666666668
83;265;308;343;softsign;-0.19166666666666668
84;265;308;343;softsign;-0.19166666666666668
85;265;308;343;softsign;-0.19166666666666668
86;265;308;343;softsign;-0.19166666666666668
87;265;308;343;softsign;-0.19166666666666668
88;265;308;343;softsign;-0.19166666666666668
89;265;308;343;softsign;-0.19166666666666668
90;265;308;343;softsign;-0.19166666666666668
91;265;308;343;softsign;-0.19166666666666668
92;265;308;343;softsign;-0.19166666666666668
93;265;308;343;softsign;-0.19166666666666668
94;265;308;343;softsign;-0.19166666666666668
95;265;308;343;softsign;-0.19166666666666668
96;265;308;343;softsign;-0.19166666666666668
97;265;308;343;softsign;-0.19166666666666668
98;265;308;343;softsign;-0.19166666666666668
99;265;308;343;softsign;-0.19166666666666668
100;265;308;343;softsign;-0.19166666666666668
101;265;308;343;softsign;-0.19166666666666668
102;265;308;343;softsign;-0.19166666666666668
103;265;308;343;softsign;-0.19166666666666668
104;265;308;343;softsign;-0.19166666666666668
105;265;308;343;softsign;-0.19166666666666668
106;265;308;343;softsign;-0.19166666666666668
107;265;308;343;softsign;-0.19166666666666668
108;265;308;343;softsign;-0.19166666666666668
109;265;308;343;softsign;-0.19166666666666668
110;265;308;343;softsign;-0.19166666666666668
111;265;308;343;softsign;-0.19166666666666668
112;265;308;343;softsign;-0.19166666666666668
113;265;308;343;softsign;-0.19166666666666668
114;265;308;343;softsign;-0.19166666666666668
115;265;308;343;softsign;-0.19166666666666668
116;265;308;343;softsign;-0.19166666666666668
117;265;308;343;softsign;-0.19166666666666668
118;265;308;343;softsign;-0.19166666666666668
119;265;308;343;softsign;-0.19166666666666668
120;265;308;343;softsign;-0.19166666666666668
121;265;308;343;softsign;-0.19166666666666668
122;265;308;343;softsign;-0.19166666666666668
123;265;308;343;softsign;-0.19166666666666668
124;265;308;343;softsign;-0.19166666666666668
125;265;308;343;softsign;-0.19166666666666668
126;265;308;343;softsign;-0.19166666666666668
127;265;308;343;softsign;-0.19166666666666668
128;265;308;343;softsign;-0.19166666666666668
129;265;308;343;softsign;-0.19166666666666668
130;265;308;343;softsign;-0.19166666666666668
131;265;308;343;softsign;-0.19166666666666668
132;265;308;343;softsign;-0.19166666666666668
133;265;308;343;softsign;-0.19166666666666668
134;265;308;343;softsign;-0.19166666666666668
135;265;308;343;softsign;-0.19166666666666668
136;265;308;343;softsign;-0.19166666666666668
137;265;308;343;softsign;-0.19166666666666668
138;265;308;343;softsign;-0.19166666666666668
139;265;308;343;softsign;-0.19166666666666668
140;265;308;343;softsign;-0.19166666666666668
141;265;308;343;softsign;-0.19166666666666668
142;265;308;343;softsign;-0.19166666666666668
143;265;308;343;softsign;-0.19166666666666668
144;265;308;343;softsign;-0.19166666666666668
145;265;308;343;softsign;-0.19166666666666668
146;265;308;343;softsign;-0.19166666666666668
147;265;308;343;softsign;-0.19166666666666668
148;265;308;343;softsign;-0.19166666666666668
149;265;308;343;softsign;-0.19166666666666668
150;265;308;343;softsign;-0.19166666666666668
151;265;308;343;softsign;-0.19166666666666668
152;265;308;343;softsign;-0.19166666666666668
153;265;308;343;softsign;-0.19166666666666668
154;265;308;343;softsign;-0.19166666666666668
155;265;308;343;softsign;-0.19166666666666668
156;265;308;343;softsign;-0.19166666666666668
157;265;308;343;softsign;-0.19166666666666668
158;265;308;343;softsign;-0.19166666666666668
159;265;308;343;softsign;-0.19166666666666668
160;265;308;343;softsign;-0.19166666666666668
161;265;308;343;softsign;-0.19166666666666668
162;265;308;343;softsign;-0.19166666666666668
163;265;308;343;softsign;-0.19166666666666668
164;265;308;343;softsign;-0.19166666666666668
165;265;308;343;softsign;-0.19166666666666668
166;265;308;343;softsign;-0.19166666666666668
167;265;308;343;softsign;-0.19166666666666668
168;265;308;343;softsign;-0.19166666666666668
169;265;308;343;softsign;-0.19166666666666668
170;265;308;343;softsign;-0.19166666666666668
171;265;308;343;softsign;-0.19166666666666668
172;265;308;343;softsign;-0.19166666666666668
173;265;308;343;softsign;-0.19166666666666668
174;265;308;343;softsign;-0.19166666666666668
175;265;308;343;softsign;-0.19166666666666668
176;265;308;343;softsign;-0.19166666666666668
177;265;308;343;softsign;-0.19166666666666668
178;265;308;343;softsign;-0.19166666666666668
179;265;308;343;softsign;-0.19166666666666668
180;265;308;343;softsign;-0.19166666666666668
181;265;308;343;softsign;-0.19166666666666668
182;265;308;343;softsign;-0.19166666666666668
183;265;308;343;softsign;-0.19166666666666668
184;265;308;343;softsign;-0.19166666666666668
185;265;308;343;softsign;-0.19166666666666668
186;265;308;343;softsign;-0.19166666666666668
187;265;308;343;softsign;-0.19166666666666668
188;265;308;343;softsign;-0.19166666666666668
189;265;308;343;softsign;-0.19166666666666668
190;265;308;343;softsign;-0.19166666666666668
191;265;308;343;softsign;-0.19166666666666668
192;265;308;343;softsign;-0.19166666666666668
193;265;308;343;softsign;-0.19166666666666668
194;265;308;343;softsign;-0.19166666666666668
195;265;308;343;softsign;-0.19166666666666668
196;265;308;343;softsign;-0.19166666666666668
197;265;308;343;softsign;-0.19166666666666668
198;265;308;343;softsign;-0.19166666666666668
199;265;308;343;softsign;-0.19166666666666668
200;265;308;343;softsign;-0.19166666666666668
201;265;308;343;softsign;-0.19166666666666668
202;265;308;343;softsign;-0.19166666666666668
203;265;308;343;softsign;-0.19166666666666668
204;265;308;343;softsign;-0.19166666666666668
205;265;308;343;softsign;-0.19166666666666668
206;265;308;343;softsign;-0.19166666666666668
207;265;308;343;softsign;-0.19166666666666668
208;265;308;343;softsign;-0.19166666666666668
209;265;308;343;softsign;-0.19166666666666668
210;265;308;343;softsign;-0.19166666666666668
211;265;308;343;softsign;-0.19166666666666668
212;265;308;343;softsign;-0.19166666666666668
213;265;308;343;softsign;-0.19166666666666668
214;265;308;343;softsign;-0.19166666666666668
215;265;308;343;softsign;-0.19166666666666668
216;265;308;343;softsign;-0.19166666666666668
217;265;308;343;softsign;-0.19166666666666668
218;265;308;343;softsign;-0.19166666666666668
219;265;308;343;softsign;-0.19166666666666668
220;265;308;343;softsign;-0.19166666666666668
221;265;308;343;softsign;-0.19166666666666668
222;265;308;343;softsign;-0.19166666666666668
223;265;308;343;softsign;-0.19166666666666668
224;265;308;343;softsign;-0.19166666666666668
225;265;308;343;softsign;-0.19166666666666668
