;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;99;151;gbtree;0.925;0.225;-0.13333333333333333
1;177;388;gbtree;0.065;0.485;-0.19166666666666665
2;177;388;gbtree;0.065;0.485;-0.19166666666666665
3;177;388;gbtree;0.065;0.485;-0.19166666666666665
4;177;388;gbtree;0.065;0.485;-0.19166666666666665
5;177;388;gbtree;0.065;0.485;-0.19166666666666665
6;177;388;gbtree;0.065;0.485;-0.19166666666666665
7;177;388;gbtree;0.065;0.485;-0.19166666666666665
8;177;388;gbtree;0.065;0.485;-0.19166666666666665
9;308;258;gbtree;0.06;0.9450000000000001;-0.225
10;308;258;gbtree;0.06;0.9450000000000001;-0.225
11;308;258;gbtree;0.06;0.9450000000000001;-0.225
12;308;258;gbtree;0.06;0.9450000000000001;-0.225
13;308;258;gbtree;0.06;0.9450000000000001;-0.225
14;308;258;gbtree;0.06;0.9450000000000001;-0.225
15;308;258;gbtree;0.06;0.9450000000000001;-0.225
16;308;258;gbtree;0.06;0.9450000000000001;-0.225
17;308;258;gbtree;0.06;0.9450000000000001;-0.225
18;308;258;gbtree;0.06;0.9450000000000001;-0.225
19;308;258;gbtree;0.06;0.9450000000000001;-0.225
20;308;258;gbtree;0.06;0.9450000000000001;-0.225
21;308;258;gbtree;0.06;0.9450000000000001;-0.225
22;308;258;gbtree;0.06;0.9450000000000001;-0.225
23;308;258;gbtree;0.06;0.9450000000000001;-0.225
24;308;258;gbtree;0.06;0.9450000000000001;-0.225
25;308;258;gbtree;0.06;0.9450000000000001;-0.225
26;308;258;gbtree;0.06;0.9450000000000001;-0.225
27;308;258;gbtree;0.06;0.9450000000000001;-0.225
28;308;258;gbtree;0.06;0.9450000000000001;-0.225
29;308;258;gbtree;0.06;0.9450000000000001;-0.225
30;308;258;gbtree;0.06;0.9450000000000001;-0.225
31;308;258;gbtree;0.06;0.9450000000000001;-0.225
32;308;258;gbtree;0.06;0.9450000000000001;-0.225
33;308;258;gbtree;0.06;0.9450000000000001;-0.225
34;308;258;gbtree;0.06;0.9450000000000001;-0.225
35;308;258;gbtree;0.06;0.9450000000000001;-0.225
36;308;258;gbtree;0.06;0.9450000000000001;-0.225
37;308;258;gbtree;0.06;0.9450000000000001;-0.225
38;308;258;gbtree;0.06;0.9450000000000001;-0.225
39;308;258;gbtree;0.06;0.9450000000000001;-0.225
40;308;258;gbtree;0.06;0.9450000000000001;-0.225
41;308;258;gbtree;0.06;0.9450000000000001;-0.225
42;308;258;gbtree;0.06;0.9450000000000001;-0.225
43;308;258;gbtree;0.06;0.9450000000000001;-0.225
44;308;258;gbtree;0.06;0.9450000000000001;-0.225
45;308;258;gbtree;0.06;0.9450000000000001;-0.225
46;308;258;gbtree;0.06;0.9450000000000001;-0.225
47;308;258;gbtree;0.06;0.9450000000000001;-0.225
48;308;258;gbtree;0.06;0.9450000000000001;-0.225
49;308;258;gbtree;0.06;0.9450000000000001;-0.225
50;308;258;gbtree;0.06;0.9450000000000001;-0.225
51;308;258;gbtree;0.06;0.9450000000000001;-0.225
52;308;258;gbtree;0.06;0.9450000000000001;-0.225
53;308;258;gbtree;0.06;0.9450000000000001;-0.225
54;308;258;gbtree;0.06;0.9450000000000001;-0.225
55;308;258;gbtree;0.06;0.9450000000000001;-0.225
56;308;258;gbtree;0.06;0.9450000000000001;-0.225
57;308;258;gbtree;0.06;0.9450000000000001;-0.225
58;308;258;gbtree;0.06;0.9450000000000001;-0.225
59;308;258;gbtree;0.06;0.9450000000000001;-0.225
60;308;258;gbtree;0.06;0.9450000000000001;-0.225
61;308;258;gbtree;0.06;0.9450000000000001;-0.225
62;308;258;gbtree;0.06;0.9450000000000001;-0.225
63;308;258;gbtree;0.06;0.9450000000000001;-0.225
64;308;258;gbtree;0.06;0.9450000000000001;-0.225
65;308;258;gbtree;0.06;0.9450000000000001;-0.225
66;308;258;gbtree;0.06;0.9450000000000001;-0.225
67;308;258;gbtree;0.06;0.9450000000000001;-0.225
68;308;258;gbtree;0.06;0.9450000000000001;-0.225
69;308;258;gbtree;0.06;0.9450000000000001;-0.225
70;308;258;gbtree;0.06;0.9450000000000001;-0.225
71;308;258;gbtree;0.06;0.9450000000000001;-0.225
72;308;258;gbtree;0.06;0.9450000000000001;-0.225
73;308;258;gbtree;0.06;0.9450000000000001;-0.225
74;308;258;gbtree;0.06;0.9450000000000001;-0.225
75;308;258;gbtree;0.06;0.9450000000000001;-0.225
76;308;258;gbtree;0.06;0.9450000000000001;-0.225
77;308;258;gbtree;0.06;0.9450000000000001;-0.225
78;308;258;gbtree;0.06;0.9450000000000001;-0.225
79;308;258;gbtree;0.06;0.9450000000000001;-0.225
80;308;258;gbtree;0.06;0.9450000000000001;-0.225
81;308;258;gbtree;0.06;0.9450000000000001;-0.225
82;308;258;gbtree;0.06;0.9450000000000001;-0.225
83;308;258;gbtree;0.06;0.9450000000000001;-0.225
84;308;258;gbtree;0.06;0.9450000000000001;-0.225
85;308;258;gbtree;0.06;0.9450000000000001;-0.225
86;308;258;gbtree;0.06;0.9450000000000001;-0.225
87;308;258;gbtree;0.06;0.9450000000000001;-0.225
88;308;258;gbtree;0.06;0.9450000000000001;-0.225
89;308;258;gbtree;0.06;0.9450000000000001;-0.225
90;308;258;gbtree;0.06;0.9450000000000001;-0.225
91;308;258;gbtree;0.06;0.9450000000000001;-0.225
92;308;258;gbtree;0.06;0.9450000000000001;-0.225
93;308;258;gbtree;0.06;0.9450000000000001;-0.225
94;308;258;gbtree;0.06;0.9450000000000001;-0.225
95;308;258;gbtree;0.06;0.9450000000000001;-0.225
96;308;258;gbtree;0.06;0.9450000000000001;-0.225
97;308;258;gbtree;0.06;0.9450000000000001;-0.225
98;308;258;gbtree;0.06;0.9450000000000001;-0.225
99;308;258;gbtree;0.06;0.9450000000000001;-0.225
100;308;258;gbtree;0.06;0.9450000000000001;-0.225
101;308;258;gbtree;0.06;0.9450000000000001;-0.225
102;308;258;gbtree;0.06;0.9450000000000001;-0.225
103;308;258;gbtree;0.06;0.9450000000000001;-0.225
104;308;258;gbtree;0.06;0.9450000000000001;-0.225
105;308;258;gbtree;0.06;0.9450000000000001;-0.225
106;308;258;gbtree;0.06;0.9450000000000001;-0.225
107;308;258;gbtree;0.06;0.9450000000000001;-0.225
108;308;258;gbtree;0.06;0.9450000000000001;-0.225
109;308;258;gbtree;0.06;0.9450000000000001;-0.225
110;308;258;gbtree;0.06;0.9450000000000001;-0.225
111;308;258;gbtree;0.06;0.9450000000000001;-0.225
112;308;258;gbtree;0.06;0.9450000000000001;-0.225
113;308;258;gbtree;0.06;0.9450000000000001;-0.225
114;308;258;gbtree;0.06;0.9450000000000001;-0.225
115;308;258;gbtree;0.06;0.9450000000000001;-0.225
116;308;258;gbtree;0.06;0.9450000000000001;-0.225
117;308;258;gbtree;0.06;0.9450000000000001;-0.225
118;308;258;gbtree;0.06;0.9450000000000001;-0.225
119;308;258;gbtree;0.06;0.9450000000000001;-0.225
120;308;258;gbtree;0.06;0.9450000000000001;-0.225
121;308;258;gbtree;0.06;0.9450000000000001;-0.225
122;308;258;gbtree;0.06;0.9450000000000001;-0.225
123;308;258;gbtree;0.06;0.9450000000000001;-0.225
124;308;258;gbtree;0.06;0.9450000000000001;-0.225
125;308;258;gbtree;0.06;0.9450000000000001;-0.225
126;308;258;gbtree;0.06;0.9450000000000001;-0.225
127;308;258;gbtree;0.06;0.9450000000000001;-0.225
128;308;258;gbtree;0.06;0.9450000000000001;-0.225
129;308;258;gbtree;0.06;0.9450000000000001;-0.225
130;308;258;gbtree;0.06;0.9450000000000001;-0.225
131;308;258;gbtree;0.06;0.9450000000000001;-0.225
132;308;258;gbtree;0.06;0.9450000000000001;-0.225
133;308;258;gbtree;0.06;0.9450000000000001;-0.225
134;308;258;gbtree;0.06;0.9450000000000001;-0.225
135;308;258;gbtree;0.06;0.9450000000000001;-0.225
136;308;258;gbtree;0.06;0.9450000000000001;-0.225
137;308;258;gbtree;0.06;0.9450000000000001;-0.225
138;308;258;gbtree;0.06;0.9450000000000001;-0.225
139;308;258;gbtree;0.06;0.9450000000000001;-0.225
140;308;258;gbtree;0.06;0.9450000000000001;-0.225
141;308;258;gbtree;0.06;0.9450000000000001;-0.225
142;308;258;gbtree;0.06;0.9450000000000001;-0.225
143;308;258;gbtree;0.06;0.9450000000000001;-0.225
144;308;258;gbtree;0.06;0.9450000000000001;-0.225
145;308;258;gbtree;0.06;0.9450000000000001;-0.225
146;308;258;gbtree;0.06;0.9450000000000001;-0.225
147;308;258;gbtree;0.06;0.9450000000000001;-0.225
148;308;258;gbtree;0.06;0.9450000000000001;-0.225
149;308;258;gbtree;0.06;0.9450000000000001;-0.225
150;308;258;gbtree;0.06;0.9450000000000001;-0.225
151;308;258;gbtree;0.06;0.9450000000000001;-0.225
152;308;258;gbtree;0.06;0.9450000000000001;-0.225
153;308;258;gbtree;0.06;0.9450000000000001;-0.225
154;308;258;gbtree;0.06;0.9450000000000001;-0.225
155;308;258;gbtree;0.06;0.9450000000000001;-0.225
156;308;258;gbtree;0.06;0.9450000000000001;-0.225
157;308;258;gbtree;0.06;0.9450000000000001;-0.225
158;308;258;gbtree;0.06;0.9450000000000001;-0.225
159;308;258;gbtree;0.06;0.9450000000000001;-0.225
160;308;258;gbtree;0.06;0.9450000000000001;-0.225
161;308;258;gbtree;0.06;0.9450000000000001;-0.225
162;308;258;gbtree;0.06;0.9450000000000001;-0.225
163;308;258;gbtree;0.06;0.9450000000000001;-0.225
164;308;258;gbtree;0.06;0.9450000000000001;-0.225
165;308;258;gbtree;0.06;0.9450000000000001;-0.225
166;308;258;gbtree;0.06;0.9450000000000001;-0.225
167;308;258;gbtree;0.06;0.9450000000000001;-0.225
168;308;258;gbtree;0.06;0.9450000000000001;-0.225
169;308;258;gbtree;0.06;0.9450000000000001;-0.225
170;308;258;gbtree;0.06;0.9450000000000001;-0.225
171;308;258;gbtree;0.06;0.9450000000000001;-0.225
172;308;258;gbtree;0.06;0.9450000000000001;-0.225
173;308;258;gbtree;0.06;0.9450000000000001;-0.225
174;308;258;gbtree;0.06;0.9450000000000001;-0.225
175;308;258;gbtree;0.06;0.9450000000000001;-0.225
176;308;258;gbtree;0.06;0.9450000000000001;-0.225
177;308;258;gbtree;0.06;0.9450000000000001;-0.225
178;308;258;gbtree;0.06;0.9450000000000001;-0.225
179;308;258;gbtree;0.06;0.9450000000000001;-0.225
180;308;258;gbtree;0.06;0.9450000000000001;-0.225
181;308;258;gbtree;0.06;0.9450000000000001;-0.225
182;308;258;gbtree;0.06;0.9450000000000001;-0.225
183;308;258;gbtree;0.06;0.9450000000000001;-0.225
184;308;258;gbtree;0.06;0.9450000000000001;-0.225
185;308;258;gbtree;0.06;0.9450000000000001;-0.225
186;308;258;gbtree;0.06;0.9450000000000001;-0.225
187;308;258;gbtree;0.06;0.9450000000000001;-0.225
188;308;258;gbtree;0.06;0.9450000000000001;-0.225
189;308;258;gbtree;0.06;0.9450000000000001;-0.225
190;308;258;gbtree;0.06;0.9450000000000001;-0.225
191;308;258;gbtree;0.06;0.9450000000000001;-0.225
192;308;258;gbtree;0.06;0.9450000000000001;-0.225
193;308;258;gbtree;0.06;0.9450000000000001;-0.225
194;308;258;gbtree;0.06;0.9450000000000001;-0.225
195;308;258;gbtree;0.06;0.9450000000000001;-0.225
196;308;258;gbtree;0.06;0.9450000000000001;-0.225
197;308;258;gbtree;0.06;0.9450000000000001;-0.225
198;308;258;gbtree;0.06;0.9450000000000001;-0.225
199;308;258;gbtree;0.06;0.9450000000000001;-0.225
200;308;258;gbtree;0.06;0.9450000000000001;-0.225
201;308;258;gbtree;0.06;0.9450000000000001;-0.225
202;308;258;gbtree;0.06;0.9450000000000001;-0.225
203;308;258;gbtree;0.06;0.9450000000000001;-0.225
204;308;258;gbtree;0.06;0.9450000000000001;-0.225
