;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;186;181;gbtree;0.6900000000000001;0.185;-0.125
1;231;246;gbtree;0.58;0.46;-0.16666666666666666
2;265;229;gbtree;0.08;0.23;-0.16666666666666669
3;288;49;gbtree;0.25;0.4;-0.18333333333333332
4;288;49;gbtree;0.25;0.4;-0.18333333333333332
5;288;49;gbtree;0.25;0.4;-0.18333333333333332
6;288;49;gbtree;0.25;0.4;-0.18333333333333332
7;288;49;gbtree;0.25;0.4;-0.18333333333333332
8;288;49;gbtree;0.25;0.4;-0.18333333333333332
9;288;49;gbtree;0.25;0.4;-0.18333333333333332
10;288;49;gbtree;0.25;0.4;-0.18333333333333332
11;288;49;gbtree;0.25;0.4;-0.18333333333333332
12;288;49;gbtree;0.25;0.4;-0.18333333333333332
13;288;49;gbtree;0.25;0.4;-0.18333333333333332
14;288;49;gbtree;0.25;0.4;-0.18333333333333332
15;288;49;gbtree;0.25;0.4;-0.18333333333333332
16;288;49;gbtree;0.25;0.4;-0.18333333333333332
17;288;49;gbtree;0.25;0.4;-0.18333333333333332
18;288;49;gbtree;0.25;0.4;-0.18333333333333332
19;288;49;gbtree;0.25;0.4;-0.18333333333333332
20;288;49;gbtree;0.25;0.4;-0.18333333333333332
21;288;49;gbtree;0.25;0.4;-0.18333333333333332
22;288;49;gbtree;0.25;0.4;-0.18333333333333332
23;288;49;gbtree;0.25;0.4;-0.18333333333333332
24;288;49;gbtree;0.25;0.4;-0.18333333333333332
25;288;49;gbtree;0.25;0.4;-0.18333333333333332
26;288;49;gbtree;0.25;0.4;-0.18333333333333332
27;288;49;gbtree;0.25;0.4;-0.18333333333333332
28;288;49;gbtree;0.25;0.4;-0.18333333333333332
29;288;49;gbtree;0.25;0.4;-0.18333333333333332
30;288;49;gbtree;0.25;0.4;-0.18333333333333332
31;379;285;gblinear;0.76;0.01;-0.18333333333333335
32;379;285;gblinear;0.76;0.01;-0.18333333333333335
33;379;285;gblinear;0.76;0.01;-0.18333333333333335
34;379;285;gblinear;0.76;0.01;-0.18333333333333335
35;379;285;gblinear;0.76;0.01;-0.18333333333333335
36;392;349;gblinear;0.5700000000000001;0.03;-0.19166666666666665
37;392;349;gblinear;0.5700000000000001;0.03;-0.19166666666666665
38;392;349;gblinear;0.5700000000000001;0.03;-0.19166666666666665
39;392;349;gblinear;0.5700000000000001;0.03;-0.19166666666666665
40;392;349;gblinear;0.5700000000000001;0.03;-0.19166666666666665
41;385;294;gblinear;0.705;0.04;-0.2
42;385;294;gblinear;0.705;0.04;-0.2
43;385;294;gblinear;0.705;0.04;-0.2
44;385;294;gblinear;0.705;0.04;-0.2
45;385;294;gblinear;0.705;0.04;-0.2
46;385;294;gblinear;0.705;0.04;-0.2
47;385;294;gblinear;0.705;0.04;-0.2
48;385;294;gblinear;0.705;0.04;-0.2
49;385;294;gblinear;0.705;0.04;-0.2
50;385;294;gblinear;0.705;0.04;-0.2
51;385;294;gblinear;0.705;0.04;-0.2
52;385;294;gblinear;0.705;0.04;-0.2
53;385;294;gblinear;0.705;0.04;-0.2
54;385;294;gblinear;0.705;0.04;-0.2
55;385;294;gblinear;0.705;0.04;-0.2
56;385;294;gblinear;0.705;0.04;-0.2
57;385;294;gblinear;0.705;0.04;-0.2
58;385;294;gblinear;0.705;0.04;-0.2
59;385;294;gblinear;0.705;0.04;-0.2
60;385;294;gblinear;0.705;0.04;-0.2
61;385;294;gblinear;0.705;0.04;-0.2
62;385;294;gblinear;0.705;0.04;-0.2
63;385;294;gblinear;0.705;0.04;-0.2
64;385;294;gblinear;0.705;0.04;-0.2
65;385;294;gblinear;0.705;0.04;-0.2
66;385;294;gblinear;0.705;0.04;-0.2
67;385;294;gblinear;0.705;0.04;-0.2
68;385;294;gblinear;0.705;0.04;-0.2
69;385;294;gblinear;0.705;0.04;-0.2
70;385;294;gblinear;0.705;0.04;-0.2
71;385;294;gblinear;0.705;0.04;-0.2
72;385;294;gblinear;0.705;0.04;-0.2
73;385;294;gblinear;0.705;0.04;-0.2
74;385;294;gblinear;0.705;0.04;-0.2
75;385;294;gblinear;0.705;0.04;-0.2
76;385;294;gblinear;0.705;0.04;-0.2
77;385;294;gblinear;0.705;0.04;-0.2
78;385;294;gblinear;0.705;0.04;-0.2
79;385;294;gblinear;0.705;0.04;-0.2
80;385;294;gblinear;0.705;0.04;-0.2
81;385;294;gblinear;0.705;0.04;-0.2
82;385;294;gblinear;0.705;0.04;-0.2
83;385;294;gblinear;0.705;0.04;-0.2
84;385;294;gblinear;0.705;0.04;-0.2
85;385;294;gblinear;0.705;0.04;-0.2
86;385;294;gblinear;0.705;0.04;-0.2
87;385;294;gblinear;0.705;0.04;-0.2
88;385;294;gblinear;0.705;0.04;-0.2
89;385;294;gblinear;0.705;0.04;-0.2
90;385;294;gblinear;0.705;0.04;-0.2
91;385;294;gblinear;0.705;0.04;-0.2
92;385;294;gblinear;0.705;0.04;-0.2
93;385;294;gblinear;0.705;0.04;-0.2
94;385;294;gblinear;0.705;0.04;-0.2
95;385;294;gblinear;0.705;0.04;-0.2
96;385;294;gblinear;0.705;0.04;-0.2
97;385;294;gblinear;0.705;0.04;-0.2
98;385;294;gblinear;0.705;0.04;-0.2
99;385;294;gblinear;0.705;0.04;-0.2
100;385;294;gblinear;0.705;0.04;-0.2
101;385;294;gblinear;0.705;0.04;-0.2
102;385;294;gblinear;0.705;0.04;-0.2
103;385;294;gblinear;0.705;0.04;-0.2
104;385;294;gblinear;0.705;0.04;-0.2
105;385;294;gblinear;0.705;0.04;-0.2
106;385;294;gblinear;0.705;0.04;-0.2
107;385;294;gblinear;0.705;0.04;-0.2
108;385;294;gblinear;0.705;0.04;-0.2
109;385;294;gblinear;0.705;0.04;-0.2
110;385;294;gblinear;0.705;0.04;-0.2
111;385;294;gblinear;0.705;0.04;-0.2
112;385;294;gblinear;0.705;0.04;-0.2
113;385;294;gblinear;0.705;0.04;-0.2
114;385;294;gblinear;0.705;0.04;-0.2
115;385;294;gblinear;0.705;0.04;-0.2
116;385;294;gblinear;0.705;0.04;-0.2
117;385;294;gblinear;0.705;0.04;-0.2
118;385;294;gblinear;0.705;0.04;-0.2
119;385;294;gblinear;0.705;0.04;-0.2
120;385;294;gblinear;0.705;0.04;-0.2
121;385;294;gblinear;0.705;0.04;-0.2
122;385;294;gblinear;0.705;0.04;-0.2
123;385;294;gblinear;0.705;0.04;-0.2
124;385;294;gblinear;0.705;0.04;-0.2
125;385;294;gblinear;0.705;0.04;-0.2
126;385;294;gblinear;0.705;0.04;-0.2
127;385;294;gblinear;0.705;0.04;-0.2
128;385;294;gblinear;0.705;0.04;-0.2
129;385;294;gblinear;0.705;0.04;-0.2
130;385;294;gblinear;0.705;0.04;-0.2
131;385;294;gblinear;0.705;0.04;-0.2
132;385;294;gblinear;0.705;0.04;-0.2
133;385;294;gblinear;0.705;0.04;-0.2
134;385;294;gblinear;0.705;0.04;-0.2
135;385;294;gblinear;0.705;0.04;-0.2
136;385;294;gblinear;0.705;0.04;-0.2
137;385;294;gblinear;0.705;0.04;-0.2
138;385;294;gblinear;0.705;0.04;-0.2
139;385;294;gblinear;0.705;0.04;-0.2
140;385;294;gblinear;0.705;0.04;-0.2
141;385;294;gblinear;0.705;0.04;-0.2
142;385;294;gblinear;0.705;0.04;-0.2
143;385;294;gblinear;0.705;0.04;-0.2
144;385;294;gblinear;0.705;0.04;-0.2
145;385;294;gblinear;0.705;0.04;-0.2
146;385;294;gblinear;0.705;0.04;-0.2
147;385;294;gblinear;0.705;0.04;-0.2
