;Reservoirs;Sparsity;Spectral Radius;Fitness
0;261.0;0.4267;0.5903;-0.15833333333333335
1;231.0;0.575;0.271;-0.19166666666666668
2;209.0;0.2752;0.2127;-0.225
3;209.0;0.2752;0.2127;-0.225
4;209.0;0.2752;0.2127;-0.225
5;209.0;0.2752;0.2127;-0.225
6;209.0;0.2752;0.2127;-0.225
7;209.0;0.2752;0.2127;-0.225
8;209.0;0.2752;0.2127;-0.225
9;209.0;0.3362;0.2233;-0.23333333333333334
10;209.0;0.3362;0.2233;-0.23333333333333334
11;209.0;0.3362;0.2233;-0.23333333333333334
12;209.0;0.3768;0.2378;-0.2416666666666667
13;209.0;0.3768;0.2378;-0.2416666666666667
14;209.0;0.3768;0.2378;-0.2416666666666667
