;Reservoirs;Sparsity;Spectral Radius;Fitness
0;319.0;0.5806;0.4336;-0.175
1;328.0;0.3195;0.2294;-0.19166666666666665
2;340.0;0.5964;0.3285;-0.2166666666666667
3;305.0;0.5358;0.6152;-0.225
4;305.0;0.5358;0.6152;-0.225
5;311.0;0.5458;0.4744;-0.2416666666666667
6;311.0;0.5458;0.4744;-0.2416666666666667
7;311.0;0.5458;0.4744;-0.2416666666666667
8;311.0;0.5458;0.4744;-0.2416666666666667
9;311.0;0.5202;0.4744;-0.2583333333333333
10;311.0;0.5202;0.4744;-0.2583333333333333
11;311.0;0.5202;0.4744;-0.2583333333333333
12;311.0;0.5202;0.4744;-0.2583333333333333
13;311.0;0.5222;0.4606;-0.3
14;311.0;0.5222;0.4606;-0.3
