;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;89;270;gbtree;0.9868;0.7567;-0.2
1;203;188;gbtree;0.0999;0.716;-0.20833333333333334
2;108;193;gbtree;0.8499;0.8396;-0.21666666666666665
3;235;154;gbtree;0.0186;0.8018;-0.225
4;235;154;gbtree;0.0186;0.8018;-0.225
5;235;154;gbtree;0.0186;0.8018;-0.225
6;235;154;gbtree;0.0186;0.8018;-0.225
7;235;154;gbtree;0.0186;0.8018;-0.225
8;235;154;gbtree;0.0186;0.8018;-0.225
9;235;154;gbtree;0.0186;0.8018;-0.225
10;235;154;gbtree;0.0186;0.8018;-0.225
11;235;154;gbtree;0.0186;0.8018;-0.225
12;235;154;gbtree;0.0186;0.8018;-0.225
13;235;154;gbtree;0.0186;0.8018;-0.225
14;235;154;gbtree;0.0186;0.8018;-0.225
