;Hidden Layers;Alpha;Activation;Fitness
0;98;0.01905041363114146;logistic;-0.14166666666666666
1;98;0.01905041363114146;logistic;-0.14166666666666666
2;98;0.01905041363114146;logistic;-0.14166666666666666
3;98;0.27940029799157273;logistic;-0.15
4;98;0.27940029799157273;logistic;-0.15
5;166;0.22607277673201565;logistic;-0.15833333333333333
6;166;0.22607277673201565;logistic;-0.15833333333333333
7;166;0.22607277673201565;logistic;-0.15833333333333333
8;166;0.22607277673201565;logistic;-0.15833333333333333
9;166;0.22607277673201565;logistic;-0.15833333333333333
10;186;0.263766656229072;logistic;-0.15833333333333335
11;186;0.263766656229072;logistic;-0.15833333333333335
12;186;0.263766656229072;logistic;-0.15833333333333335
13;186;0.263766656229072;logistic;-0.15833333333333335
14;186;0.263766656229072;logistic;-0.15833333333333335
