;Units;Epochs;Batch Size;Activation;Fitness
0;337;74;169;linear;-0.06666666666666667
1;167;82;318;softsign;-0.16666666666666669
2;167;82;318;softsign;-0.16666666666666669
3;167;82;318;softsign;-0.16666666666666669
4;167;82;318;softsign;-0.16666666666666669
5;167;82;318;softsign;-0.16666666666666669
6;167;82;318;softsign;-0.16666666666666669
7;312;307;45;softsign;-0.21666666666666665
8;312;307;45;softsign;-0.21666666666666665
9;312;307;45;softsign;-0.21666666666666665
10;312;307;45;softsign;-0.21666666666666665
11;312;307;45;softsign;-0.21666666666666665
12;312;307;45;softsign;-0.21666666666666665
13;312;307;45;softsign;-0.21666666666666665
14;312;307;45;softsign;-0.21666666666666665
15;312;307;45;softsign;-0.21666666666666665
16;312;307;45;softsign;-0.21666666666666665
17;312;307;45;softsign;-0.21666666666666665
18;312;307;45;softsign;-0.21666666666666665
19;312;307;45;softsign;-0.21666666666666665
20;312;307;45;softsign;-0.21666666666666665
21;312;307;45;softsign;-0.21666666666666665
22;312;307;45;softsign;-0.21666666666666665
23;312;307;45;softsign;-0.21666666666666665
24;312;307;45;softsign;-0.21666666666666665
25;312;307;45;softsign;-0.21666666666666665
26;312;307;45;softsign;-0.21666666666666665
27;312;307;45;softsign;-0.21666666666666665
28;312;307;45;softsign;-0.21666666666666665
29;312;307;45;softsign;-0.21666666666666665
30;312;307;45;softsign;-0.21666666666666665
31;312;307;45;softsign;-0.21666666666666665
32;312;307;45;softsign;-0.21666666666666665
33;312;307;45;softsign;-0.21666666666666665
34;312;307;45;softsign;-0.21666666666666665
35;312;307;45;softsign;-0.21666666666666665
36;312;307;45;softsign;-0.21666666666666665
37;312;307;45;softsign;-0.21666666666666665
38;312;307;45;softsign;-0.21666666666666665
39;312;307;45;softsign;-0.21666666666666665
40;312;307;45;softsign;-0.21666666666666665
41;312;307;45;softsign;-0.21666666666666665
42;312;307;45;softsign;-0.21666666666666665
43;312;307;45;softsign;-0.21666666666666665
44;312;307;45;softsign;-0.21666666666666665
45;312;307;45;softsign;-0.21666666666666665
46;312;307;45;softsign;-0.21666666666666665
47;312;307;45;softsign;-0.21666666666666665
48;312;307;45;softsign;-0.21666666666666665
49;312;307;45;softsign;-0.21666666666666665
50;312;307;45;softsign;-0.21666666666666665
51;312;307;45;softsign;-0.21666666666666665
52;312;307;45;softsign;-0.21666666666666665
53;312;307;45;softsign;-0.21666666666666665
54;312;307;45;softsign;-0.21666666666666665
55;312;307;45;softsign;-0.21666666666666665
56;290;109;43;linear;-0.24166666666666664
57;290;109;43;linear;-0.24166666666666664
58;290;109;43;linear;-0.24166666666666664
59;290;109;43;linear;-0.24166666666666664
60;290;109;43;linear;-0.24166666666666664
61;290;109;43;linear;-0.24166666666666664
62;290;109;43;linear;-0.24166666666666664
63;290;109;43;linear;-0.24166666666666664
