;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;182.0;57.0;4.0;6.0;-0.1916666666666667
1;182.0;57.0;4.0;6.0;-0.1916666666666667
2;182.0;57.0;4.0;6.0;-0.1916666666666667
3;182.0;57.0;4.0;6.0;-0.1916666666666667
4;182.0;57.0;4.0;6.0;-0.1916666666666667
5;182.0;57.0;4.0;6.0;-0.1916666666666667
6;182.0;57.0;4.0;6.0;-0.1916666666666667
7;182.0;57.0;4.0;6.0;-0.1916666666666667
8;182.0;57.0;4.0;6.0;-0.1916666666666667
9;182.0;57.0;4.0;6.0;-0.1916666666666667
10;182.0;57.0;4.0;6.0;-0.1916666666666667
11;182.0;57.0;4.0;6.0;-0.1916666666666667
12;182.0;57.0;4.0;6.0;-0.1916666666666667
13;182.0;57.0;4.0;6.0;-0.1916666666666667
14;182.0;57.0;4.0;6.0;-0.1916666666666667
