;Reservoirs;Sparsity;Spectral Radius;Fitness
0;129.0;0.375;0.407;-0.08333333333333333
1;243.0;0.114;0.514;-0.16666666666666669
2;243.0;0.114;0.514;-0.16666666666666669
3;243.0;0.114;0.514;-0.16666666666666669
4;243.0;0.114;0.514;-0.16666666666666669
5;308.0;0.028;0.757;-0.175
6;308.0;0.028;0.757;-0.175
7;308.0;0.028;0.757;-0.175
8;308.0;0.028;0.757;-0.175
9;308.0;0.028;0.757;-0.175
10;308.0;0.028;0.757;-0.175
11;308.0;0.028;0.757;-0.175
12;308.0;0.028;0.757;-0.175
13;308.0;0.028;0.757;-0.175
14;178.0;0.651;0.509;-0.17500000000000002
15;178.0;0.651;0.509;-0.17500000000000002
16;232.0;0.405;0.403;-0.18333333333333332
17;232.0;0.405;0.403;-0.18333333333333332
18;232.0;0.405;0.403;-0.18333333333333332
19;232.0;0.405;0.403;-0.18333333333333332
20;232.0;0.405;0.403;-0.18333333333333332
21;232.0;0.405;0.403;-0.18333333333333332
22;225.0;0.478;0.142;-0.19166666666666665
23;225.0;0.478;0.142;-0.19166666666666665
24;225.0;0.478;0.142;-0.19166666666666665
25;225.0;0.478;0.142;-0.19166666666666665
26;225.0;0.478;0.142;-0.19166666666666665
27;225.0;0.478;0.142;-0.19166666666666665
28;225.0;0.478;0.142;-0.19166666666666665
29;225.0;0.478;0.142;-0.19166666666666665
30;225.0;0.478;0.142;-0.19166666666666665
31;225.0;0.478;0.142;-0.19166666666666665
32;225.0;0.478;0.142;-0.19166666666666665
33;225.0;0.478;0.142;-0.19166666666666665
34;225.0;0.478;0.142;-0.19166666666666665
35;225.0;0.478;0.142;-0.19166666666666665
36;225.0;0.478;0.142;-0.19166666666666665
37;225.0;0.478;0.142;-0.19166666666666665
38;225.0;0.478;0.142;-0.19166666666666665
39;225.0;0.478;0.142;-0.19166666666666665
40;225.0;0.478;0.142;-0.19166666666666665
41;225.0;0.478;0.142;-0.19166666666666665
42;225.0;0.478;0.142;-0.19166666666666665
43;225.0;0.478;0.142;-0.19166666666666665
44;225.0;0.478;0.142;-0.19166666666666665
45;225.0;0.478;0.142;-0.19166666666666665
46;225.0;0.478;0.142;-0.19166666666666665
47;225.0;0.478;0.142;-0.19166666666666665
48;373.0;0.56;0.382;-0.2
49;374.0;0.539;0.45;-0.25833333333333336
50;374.0;0.539;0.45;-0.25833333333333336
51;374.0;0.539;0.45;-0.25833333333333336
52;374.0;0.539;0.45;-0.25833333333333336
53;374.0;0.539;0.45;-0.25833333333333336
54;374.0;0.539;0.45;-0.25833333333333336
55;374.0;0.539;0.45;-0.25833333333333336
56;374.0;0.539;0.45;-0.25833333333333336
57;374.0;0.539;0.45;-0.25833333333333336
58;374.0;0.539;0.45;-0.25833333333333336
59;374.0;0.539;0.45;-0.25833333333333336
60;374.0;0.539;0.45;-0.25833333333333336
61;374.0;0.539;0.45;-0.25833333333333336
62;374.0;0.539;0.45;-0.25833333333333336
63;374.0;0.539;0.45;-0.25833333333333336
64;374.0;0.539;0.45;-0.25833333333333336
65;374.0;0.539;0.45;-0.25833333333333336
66;374.0;0.539;0.45;-0.25833333333333336
67;374.0;0.539;0.45;-0.25833333333333336
68;374.0;0.539;0.45;-0.25833333333333336
69;374.0;0.539;0.45;-0.25833333333333336
70;374.0;0.539;0.45;-0.25833333333333336
71;374.0;0.539;0.45;-0.25833333333333336
72;374.0;0.539;0.45;-0.25833333333333336
73;374.0;0.539;0.45;-0.25833333333333336
74;374.0;0.539;0.45;-0.25833333333333336
75;374.0;0.539;0.45;-0.25833333333333336
76;374.0;0.539;0.45;-0.25833333333333336
77;374.0;0.539;0.45;-0.25833333333333336
78;374.0;0.539;0.45;-0.25833333333333336
79;374.0;0.539;0.45;-0.25833333333333336
80;374.0;0.539;0.45;-0.25833333333333336
81;374.0;0.539;0.45;-0.25833333333333336
82;374.0;0.539;0.45;-0.25833333333333336
83;374.0;0.539;0.45;-0.25833333333333336
84;374.0;0.539;0.45;-0.25833333333333336
85;374.0;0.539;0.45;-0.25833333333333336
86;374.0;0.539;0.45;-0.25833333333333336
87;374.0;0.539;0.45;-0.25833333333333336
88;374.0;0.539;0.45;-0.25833333333333336
89;374.0;0.539;0.45;-0.25833333333333336
90;374.0;0.539;0.45;-0.25833333333333336
91;374.0;0.539;0.45;-0.25833333333333336
92;374.0;0.539;0.45;-0.25833333333333336
93;374.0;0.539;0.45;-0.25833333333333336
94;374.0;0.539;0.45;-0.25833333333333336
95;374.0;0.539;0.45;-0.25833333333333336
96;374.0;0.539;0.45;-0.25833333333333336
97;374.0;0.539;0.45;-0.25833333333333336
98;374.0;0.539;0.45;-0.25833333333333336
99;374.0;0.539;0.45;-0.25833333333333336
100;374.0;0.539;0.45;-0.25833333333333336
101;374.0;0.539;0.45;-0.25833333333333336
102;374.0;0.539;0.45;-0.25833333333333336
103;374.0;0.539;0.45;-0.25833333333333336
104;374.0;0.539;0.45;-0.25833333333333336
105;374.0;0.539;0.45;-0.25833333333333336
106;374.0;0.539;0.45;-0.25833333333333336
107;374.0;0.539;0.45;-0.25833333333333336
108;374.0;0.539;0.45;-0.25833333333333336
109;374.0;0.539;0.45;-0.25833333333333336
