;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;229.0;352.0;8.0;27.0;-0.13333333333333333
1;190.0;42.0;31.0;12.0;-0.15
2;190.0;42.0;31.0;12.0;-0.15
3;196.0;357.0;33.0;14.0;-0.175
4;196.0;357.0;33.0;14.0;-0.175
5;196.0;357.0;33.0;14.0;-0.175
6;196.0;357.0;33.0;14.0;-0.175
7;196.0;357.0;33.0;14.0;-0.175
8;196.0;357.0;33.0;14.0;-0.175
9;196.0;357.0;33.0;14.0;-0.175
10;196.0;357.0;33.0;14.0;-0.175
11;196.0;357.0;33.0;14.0;-0.175
12;196.0;357.0;33.0;14.0;-0.175
13;196.0;357.0;33.0;14.0;-0.175
14;196.0;357.0;33.0;14.0;-0.175
15;196.0;357.0;33.0;14.0;-0.175
16;196.0;357.0;33.0;14.0;-0.175
17;130.0;259.0;6.0;9.0;-0.18333333333333335
18;130.0;259.0;6.0;9.0;-0.18333333333333335
19;130.0;259.0;6.0;9.0;-0.18333333333333335
20;130.0;259.0;6.0;9.0;-0.18333333333333335
21;130.0;259.0;6.0;9.0;-0.18333333333333335
22;130.0;259.0;6.0;9.0;-0.18333333333333335
23;130.0;259.0;6.0;9.0;-0.18333333333333335
24;130.0;259.0;6.0;9.0;-0.18333333333333335
25;130.0;259.0;6.0;9.0;-0.18333333333333335
26;130.0;259.0;6.0;9.0;-0.18333333333333335
27;130.0;259.0;6.0;9.0;-0.18333333333333335
28;130.0;259.0;6.0;9.0;-0.18333333333333335
29;130.0;259.0;6.0;9.0;-0.18333333333333335
30;130.0;259.0;6.0;9.0;-0.18333333333333335
31;130.0;259.0;6.0;9.0;-0.18333333333333335
32;130.0;259.0;6.0;9.0;-0.18333333333333335
33;130.0;259.0;6.0;9.0;-0.18333333333333335
34;130.0;259.0;6.0;9.0;-0.18333333333333335
35;130.0;259.0;6.0;9.0;-0.18333333333333335
36;130.0;259.0;6.0;9.0;-0.18333333333333335
37;130.0;259.0;6.0;9.0;-0.18333333333333335
38;130.0;259.0;6.0;9.0;-0.18333333333333335
39;130.0;259.0;6.0;9.0;-0.18333333333333335
40;130.0;259.0;6.0;9.0;-0.18333333333333335
41;130.0;259.0;6.0;9.0;-0.18333333333333335
42;150.0;14.0;30.0;9.0;-0.19166666666666665
43;150.0;14.0;30.0;9.0;-0.19166666666666665
44;150.0;14.0;30.0;9.0;-0.19166666666666665
45;150.0;14.0;30.0;9.0;-0.19166666666666665
46;150.0;14.0;30.0;9.0;-0.19166666666666665
47;150.0;14.0;30.0;9.0;-0.19166666666666665
48;150.0;14.0;30.0;9.0;-0.19166666666666665
49;150.0;14.0;30.0;9.0;-0.19166666666666665
50;150.0;14.0;30.0;9.0;-0.19166666666666665
51;150.0;14.0;30.0;9.0;-0.19166666666666665
52;150.0;14.0;30.0;9.0;-0.19166666666666665
53;150.0;14.0;30.0;9.0;-0.19166666666666665
54;150.0;14.0;30.0;9.0;-0.19166666666666665
55;150.0;14.0;30.0;9.0;-0.19166666666666665
56;150.0;14.0;30.0;9.0;-0.19166666666666665
57;150.0;14.0;30.0;9.0;-0.19166666666666665
58;150.0;14.0;30.0;9.0;-0.19166666666666665
59;150.0;14.0;30.0;9.0;-0.19166666666666665
60;150.0;14.0;30.0;9.0;-0.19166666666666665
61;150.0;14.0;30.0;9.0;-0.19166666666666665
62;150.0;14.0;30.0;9.0;-0.19166666666666665
63;150.0;14.0;30.0;9.0;-0.19166666666666665
64;150.0;14.0;30.0;9.0;-0.19166666666666665
65;150.0;14.0;30.0;9.0;-0.19166666666666665
66;150.0;14.0;30.0;9.0;-0.19166666666666665
67;150.0;14.0;30.0;9.0;-0.19166666666666665
68;150.0;14.0;30.0;9.0;-0.19166666666666665
69;150.0;14.0;30.0;9.0;-0.19166666666666665
70;150.0;14.0;30.0;9.0;-0.19166666666666665
71;150.0;14.0;30.0;9.0;-0.19166666666666665
72;150.0;14.0;30.0;9.0;-0.19166666666666665
73;150.0;14.0;30.0;9.0;-0.19166666666666665
74;150.0;14.0;30.0;9.0;-0.19166666666666665
75;150.0;14.0;30.0;9.0;-0.19166666666666665
76;150.0;14.0;30.0;9.0;-0.19166666666666665
77;150.0;14.0;30.0;9.0;-0.19166666666666665
78;150.0;14.0;30.0;9.0;-0.19166666666666665
79;150.0;14.0;30.0;9.0;-0.19166666666666665
80;150.0;14.0;30.0;9.0;-0.19166666666666665
81;150.0;14.0;30.0;9.0;-0.19166666666666665
82;150.0;14.0;30.0;9.0;-0.19166666666666665
83;150.0;14.0;30.0;9.0;-0.19166666666666665
84;150.0;14.0;30.0;9.0;-0.19166666666666665
85;150.0;14.0;30.0;9.0;-0.19166666666666665
86;150.0;14.0;30.0;9.0;-0.19166666666666665
87;150.0;14.0;30.0;9.0;-0.19166666666666665
88;150.0;14.0;30.0;9.0;-0.19166666666666665
89;150.0;14.0;30.0;9.0;-0.19166666666666665
90;150.0;14.0;30.0;9.0;-0.19166666666666665
91;150.0;14.0;30.0;9.0;-0.19166666666666665
92;150.0;14.0;30.0;9.0;-0.19166666666666665
93;150.0;14.0;30.0;9.0;-0.19166666666666665
94;150.0;14.0;30.0;9.0;-0.19166666666666665
95;150.0;14.0;30.0;9.0;-0.19166666666666665
96;150.0;14.0;30.0;9.0;-0.19166666666666665
97;150.0;14.0;30.0;9.0;-0.19166666666666665
98;150.0;14.0;30.0;9.0;-0.19166666666666665
99;150.0;14.0;30.0;9.0;-0.19166666666666665
100;150.0;14.0;30.0;9.0;-0.19166666666666665
101;150.0;14.0;30.0;9.0;-0.19166666666666665
102;150.0;14.0;30.0;9.0;-0.19166666666666665
103;150.0;14.0;30.0;9.0;-0.19166666666666665
104;150.0;14.0;30.0;9.0;-0.19166666666666665
105;150.0;14.0;30.0;9.0;-0.19166666666666665
106;150.0;14.0;30.0;9.0;-0.19166666666666665
107;150.0;14.0;30.0;9.0;-0.19166666666666665
108;150.0;14.0;30.0;9.0;-0.19166666666666665
109;150.0;14.0;30.0;9.0;-0.19166666666666665
110;103.0;118.0;2.0;8.0;-0.20833333333333334
111;103.0;118.0;2.0;8.0;-0.20833333333333334
112;103.0;118.0;2.0;8.0;-0.20833333333333334
113;103.0;118.0;2.0;8.0;-0.20833333333333334
114;103.0;118.0;2.0;8.0;-0.20833333333333334
115;103.0;118.0;2.0;8.0;-0.20833333333333334
116;103.0;118.0;2.0;8.0;-0.20833333333333334
117;103.0;118.0;2.0;8.0;-0.20833333333333334
118;103.0;118.0;2.0;8.0;-0.20833333333333334
119;103.0;118.0;2.0;8.0;-0.20833333333333334
120;103.0;118.0;2.0;8.0;-0.20833333333333334
121;103.0;118.0;2.0;8.0;-0.20833333333333334
122;103.0;118.0;2.0;8.0;-0.20833333333333334
123;103.0;118.0;2.0;8.0;-0.20833333333333334
124;103.0;118.0;2.0;8.0;-0.20833333333333334
125;103.0;118.0;2.0;8.0;-0.20833333333333334
126;103.0;118.0;2.0;8.0;-0.20833333333333334
127;103.0;118.0;2.0;8.0;-0.20833333333333334
128;103.0;118.0;2.0;8.0;-0.20833333333333334
129;103.0;118.0;2.0;8.0;-0.20833333333333334
130;103.0;118.0;2.0;8.0;-0.20833333333333334
131;103.0;118.0;2.0;8.0;-0.20833333333333334
132;103.0;118.0;2.0;8.0;-0.20833333333333334
133;103.0;118.0;2.0;8.0;-0.20833333333333334
134;103.0;118.0;2.0;8.0;-0.20833333333333334
135;103.0;118.0;2.0;8.0;-0.20833333333333334
136;103.0;118.0;2.0;8.0;-0.20833333333333334
137;103.0;118.0;2.0;8.0;-0.20833333333333334
138;103.0;118.0;2.0;8.0;-0.20833333333333334
139;103.0;118.0;2.0;8.0;-0.20833333333333334
140;103.0;118.0;2.0;8.0;-0.20833333333333334
141;103.0;118.0;2.0;8.0;-0.20833333333333334
142;103.0;118.0;2.0;8.0;-0.20833333333333334
143;103.0;118.0;2.0;8.0;-0.20833333333333334
144;103.0;118.0;2.0;8.0;-0.20833333333333334
145;103.0;118.0;2.0;8.0;-0.20833333333333334
146;103.0;118.0;2.0;8.0;-0.20833333333333334
147;103.0;118.0;2.0;8.0;-0.20833333333333334
148;103.0;118.0;2.0;8.0;-0.20833333333333334
149;103.0;118.0;2.0;8.0;-0.20833333333333334
150;103.0;118.0;2.0;8.0;-0.20833333333333334
151;103.0;118.0;2.0;8.0;-0.20833333333333334
152;103.0;118.0;2.0;8.0;-0.20833333333333334
153;103.0;118.0;2.0;8.0;-0.20833333333333334
154;103.0;118.0;2.0;8.0;-0.20833333333333334
155;103.0;118.0;2.0;8.0;-0.20833333333333334
156;103.0;118.0;2.0;8.0;-0.20833333333333334
157;103.0;118.0;2.0;8.0;-0.20833333333333334
158;103.0;118.0;2.0;8.0;-0.20833333333333334
159;103.0;118.0;2.0;8.0;-0.20833333333333334
160;103.0;118.0;2.0;8.0;-0.20833333333333334
161;103.0;118.0;2.0;8.0;-0.20833333333333334
162;103.0;118.0;2.0;8.0;-0.20833333333333334
163;103.0;118.0;2.0;8.0;-0.20833333333333334
164;103.0;118.0;2.0;8.0;-0.20833333333333334
165;103.0;118.0;2.0;8.0;-0.20833333333333334
166;103.0;118.0;2.0;8.0;-0.20833333333333334
167;103.0;118.0;2.0;8.0;-0.20833333333333334
168;103.0;118.0;2.0;8.0;-0.20833333333333334
169;103.0;118.0;2.0;8.0;-0.20833333333333334
170;103.0;118.0;2.0;8.0;-0.20833333333333334
171;103.0;118.0;2.0;8.0;-0.20833333333333334
172;103.0;118.0;2.0;8.0;-0.20833333333333334
173;103.0;118.0;2.0;8.0;-0.20833333333333334
174;103.0;118.0;2.0;8.0;-0.20833333333333334
175;103.0;118.0;2.0;8.0;-0.20833333333333334
176;103.0;118.0;2.0;8.0;-0.20833333333333334
177;103.0;118.0;2.0;8.0;-0.20833333333333334
178;103.0;118.0;2.0;8.0;-0.20833333333333334
179;103.0;118.0;2.0;8.0;-0.20833333333333334
180;103.0;118.0;2.0;8.0;-0.20833333333333334
181;103.0;118.0;2.0;8.0;-0.20833333333333334
182;103.0;118.0;2.0;8.0;-0.20833333333333334
183;103.0;118.0;2.0;8.0;-0.20833333333333334
184;103.0;118.0;2.0;8.0;-0.20833333333333334
185;103.0;118.0;2.0;8.0;-0.20833333333333334
186;103.0;118.0;2.0;8.0;-0.20833333333333334
187;103.0;118.0;2.0;8.0;-0.20833333333333334
188;103.0;118.0;2.0;8.0;-0.20833333333333334
189;103.0;118.0;2.0;8.0;-0.20833333333333334
190;103.0;118.0;2.0;8.0;-0.20833333333333334
191;103.0;118.0;2.0;8.0;-0.20833333333333334
192;103.0;118.0;2.0;8.0;-0.20833333333333334
193;103.0;118.0;2.0;8.0;-0.20833333333333334
194;103.0;118.0;2.0;8.0;-0.20833333333333334
195;103.0;118.0;2.0;8.0;-0.20833333333333334
196;103.0;118.0;2.0;8.0;-0.20833333333333334
197;103.0;118.0;2.0;8.0;-0.20833333333333334
198;103.0;118.0;2.0;8.0;-0.20833333333333334
199;103.0;118.0;2.0;8.0;-0.20833333333333334
200;103.0;118.0;2.0;8.0;-0.20833333333333334
201;103.0;118.0;2.0;8.0;-0.20833333333333334
202;103.0;118.0;2.0;8.0;-0.20833333333333334
203;103.0;118.0;2.0;8.0;-0.20833333333333334
204;103.0;118.0;2.0;8.0;-0.20833333333333334
205;103.0;118.0;2.0;8.0;-0.20833333333333334
206;103.0;118.0;2.0;8.0;-0.20833333333333334
207;103.0;118.0;2.0;8.0;-0.20833333333333334
208;103.0;118.0;2.0;8.0;-0.20833333333333334
209;103.0;118.0;2.0;8.0;-0.20833333333333334
210;103.0;118.0;2.0;8.0;-0.20833333333333334
211;103.0;118.0;2.0;8.0;-0.20833333333333334
212;103.0;118.0;2.0;8.0;-0.20833333333333334
213;103.0;118.0;2.0;8.0;-0.20833333333333334
214;103.0;118.0;2.0;8.0;-0.20833333333333334
215;103.0;118.0;2.0;8.0;-0.20833333333333334
216;103.0;118.0;2.0;8.0;-0.20833333333333334
217;103.0;118.0;2.0;8.0;-0.20833333333333334
218;103.0;118.0;2.0;8.0;-0.20833333333333334
219;103.0;118.0;2.0;8.0;-0.20833333333333334
220;103.0;118.0;2.0;8.0;-0.20833333333333334
221;103.0;118.0;2.0;8.0;-0.20833333333333334
222;103.0;118.0;2.0;8.0;-0.20833333333333334
223;103.0;118.0;2.0;8.0;-0.20833333333333334
224;103.0;118.0;2.0;8.0;-0.20833333333333334
225;103.0;118.0;2.0;8.0;-0.20833333333333334
