;Reservoirs;Sparsity;Spectral Radius;Fitness
0;229.0;0.686;0.779;-0.125
1;229.0;0.686;0.779;-0.125
2;229.0;0.686;0.779;-0.125
3;353.0;0.247;0.373;-0.18333333333333332
4;353.0;0.247;0.373;-0.18333333333333332
5;353.0;0.247;0.373;-0.18333333333333332
6;353.0;0.247;0.373;-0.18333333333333332
7;353.0;0.247;0.373;-0.18333333333333332
8;353.0;0.247;0.373;-0.18333333333333332
9;65.0;0.704;0.48;-0.2166666666666667
10;65.0;0.704;0.48;-0.2166666666666667
11;65.0;0.704;0.48;-0.2166666666666667
12;65.0;0.704;0.48;-0.2166666666666667
13;65.0;0.704;0.48;-0.2166666666666667
14;65.0;0.704;0.48;-0.2166666666666667
15;65.0;0.704;0.48;-0.2166666666666667
16;65.0;0.704;0.48;-0.2166666666666667
17;65.0;0.704;0.48;-0.2166666666666667
18;65.0;0.704;0.48;-0.2166666666666667
19;65.0;0.704;0.48;-0.2166666666666667
20;65.0;0.704;0.48;-0.2166666666666667
21;65.0;0.704;0.48;-0.2166666666666667
22;65.0;0.704;0.48;-0.2166666666666667
23;65.0;0.704;0.48;-0.2166666666666667
24;65.0;0.704;0.48;-0.2166666666666667
25;65.0;0.704;0.48;-0.2166666666666667
26;65.0;0.704;0.48;-0.2166666666666667
27;65.0;0.704;0.48;-0.2166666666666667
28;65.0;0.704;0.48;-0.2166666666666667
29;65.0;0.704;0.48;-0.2166666666666667
30;65.0;0.704;0.48;-0.2166666666666667
31;65.0;0.704;0.48;-0.2166666666666667
32;65.0;0.704;0.48;-0.2166666666666667
33;65.0;0.704;0.48;-0.2166666666666667
34;65.0;0.704;0.48;-0.2166666666666667
35;65.0;0.704;0.48;-0.2166666666666667
36;65.0;0.704;0.48;-0.2166666666666667
37;65.0;0.704;0.48;-0.2166666666666667
38;65.0;0.704;0.48;-0.2166666666666667
39;65.0;0.704;0.48;-0.2166666666666667
40;65.0;0.704;0.48;-0.2166666666666667
41;65.0;0.704;0.48;-0.2166666666666667
42;65.0;0.704;0.48;-0.2166666666666667
43;65.0;0.704;0.48;-0.2166666666666667
44;65.0;0.704;0.48;-0.2166666666666667
45;65.0;0.704;0.48;-0.2166666666666667
46;65.0;0.704;0.48;-0.2166666666666667
47;65.0;0.704;0.48;-0.2166666666666667
48;65.0;0.704;0.48;-0.2166666666666667
49;65.0;0.704;0.48;-0.2166666666666667
50;65.0;0.704;0.48;-0.2166666666666667
51;65.0;0.704;0.48;-0.2166666666666667
52;65.0;0.704;0.48;-0.2166666666666667
53;65.0;0.704;0.48;-0.2166666666666667
