;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;129.0;197.0;27.0;31.0;-0.13333333333333333
1;66.0;266.0;27.0;4.0;-0.15833333333333333
2;66.0;266.0;27.0;4.0;-0.15833333333333333
3;66.0;266.0;27.0;4.0;-0.15833333333333333
4;66.0;266.0;27.0;4.0;-0.15833333333333333
5;66.0;266.0;27.0;4.0;-0.15833333333333333
6;66.0;266.0;27.0;4.0;-0.15833333333333333
7;123.0;207.0;26.0;14.0;-0.15833333333333335
8;123.0;207.0;26.0;14.0;-0.15833333333333335
9;123.0;207.0;26.0;14.0;-0.15833333333333335
10;123.0;207.0;26.0;14.0;-0.15833333333333335
11;123.0;207.0;26.0;14.0;-0.15833333333333335
12;123.0;207.0;26.0;14.0;-0.15833333333333335
13;353.0;72.0;20.0;6.0;-0.16666666666666666
14;353.0;72.0;20.0;6.0;-0.16666666666666666
15;353.0;72.0;20.0;6.0;-0.16666666666666666
16;353.0;72.0;20.0;6.0;-0.16666666666666666
17;353.0;72.0;20.0;6.0;-0.16666666666666666
18;353.0;72.0;20.0;6.0;-0.16666666666666666
19;353.0;72.0;20.0;6.0;-0.16666666666666666
20;353.0;72.0;20.0;6.0;-0.16666666666666666
21;353.0;72.0;20.0;6.0;-0.16666666666666666
22;353.0;72.0;20.0;6.0;-0.16666666666666666
23;353.0;72.0;20.0;6.0;-0.16666666666666666
24;353.0;72.0;20.0;6.0;-0.16666666666666666
25;353.0;72.0;20.0;6.0;-0.16666666666666666
26;353.0;72.0;20.0;6.0;-0.16666666666666666
27;353.0;72.0;20.0;6.0;-0.16666666666666666
28;353.0;72.0;20.0;6.0;-0.16666666666666666
29;353.0;72.0;20.0;6.0;-0.16666666666666666
30;353.0;72.0;20.0;6.0;-0.16666666666666666
31;353.0;72.0;20.0;6.0;-0.16666666666666666
32;353.0;72.0;20.0;6.0;-0.16666666666666666
33;353.0;72.0;20.0;6.0;-0.16666666666666666
34;353.0;72.0;20.0;6.0;-0.16666666666666666
35;353.0;72.0;20.0;6.0;-0.16666666666666666
36;353.0;72.0;20.0;6.0;-0.16666666666666666
37;353.0;72.0;20.0;6.0;-0.16666666666666666
38;353.0;72.0;20.0;6.0;-0.16666666666666666
39;353.0;72.0;20.0;6.0;-0.16666666666666666
40;353.0;72.0;20.0;6.0;-0.16666666666666666
41;353.0;72.0;20.0;6.0;-0.16666666666666666
42;353.0;72.0;20.0;6.0;-0.16666666666666666
43;353.0;72.0;20.0;6.0;-0.16666666666666666
44;353.0;72.0;20.0;6.0;-0.16666666666666666
45;353.0;72.0;20.0;6.0;-0.16666666666666666
46;353.0;72.0;20.0;6.0;-0.16666666666666666
47;353.0;72.0;20.0;6.0;-0.16666666666666666
48;353.0;72.0;20.0;6.0;-0.16666666666666666
49;353.0;72.0;20.0;6.0;-0.16666666666666666
50;353.0;72.0;20.0;6.0;-0.16666666666666666
51;353.0;72.0;20.0;6.0;-0.16666666666666666
52;353.0;72.0;20.0;6.0;-0.16666666666666666
53;353.0;72.0;20.0;6.0;-0.16666666666666666
54;353.0;72.0;20.0;6.0;-0.16666666666666666
55;353.0;72.0;20.0;6.0;-0.16666666666666666
56;353.0;72.0;20.0;6.0;-0.16666666666666666
57;353.0;72.0;20.0;6.0;-0.16666666666666666
58;353.0;72.0;20.0;6.0;-0.16666666666666666
59;353.0;72.0;20.0;6.0;-0.16666666666666666
60;353.0;72.0;20.0;6.0;-0.16666666666666666
61;353.0;72.0;20.0;6.0;-0.16666666666666666
62;353.0;72.0;20.0;6.0;-0.16666666666666666
63;353.0;72.0;20.0;6.0;-0.16666666666666666
64;353.0;72.0;20.0;6.0;-0.16666666666666666
65;353.0;72.0;20.0;6.0;-0.16666666666666666
66;353.0;72.0;20.0;6.0;-0.16666666666666666
67;353.0;72.0;20.0;6.0;-0.16666666666666666
68;353.0;72.0;20.0;6.0;-0.16666666666666666
69;353.0;72.0;20.0;6.0;-0.16666666666666666
70;353.0;72.0;20.0;6.0;-0.16666666666666666
71;353.0;72.0;20.0;6.0;-0.16666666666666666
72;353.0;72.0;20.0;6.0;-0.16666666666666666
73;353.0;72.0;20.0;6.0;-0.16666666666666666
74;353.0;72.0;20.0;6.0;-0.16666666666666666
75;353.0;72.0;20.0;6.0;-0.16666666666666666
76;353.0;72.0;20.0;6.0;-0.16666666666666666
77;353.0;72.0;20.0;6.0;-0.16666666666666666
