;Units;Epochs;Batch Size;Activation;Fitness
0;239;35;252;tanh;-0.15833333333333333
1;239;35;252;tanh;-0.15833333333333333
2;239;35;252;tanh;-0.15833333333333333
3;239;35;252;tanh;-0.15833333333333333
4;239;35;252;tanh;-0.15833333333333333
5;370;27;125;softsign;-0.19166666666666668
6;370;27;125;softsign;-0.19166666666666668
7;370;27;125;softsign;-0.19166666666666668
8;370;27;125;softsign;-0.19166666666666668
9;370;27;125;softsign;-0.19166666666666668
10;370;27;125;softsign;-0.19166666666666668
11;370;27;125;softsign;-0.19166666666666668
12;370;27;125;softsign;-0.19166666666666668
13;370;27;125;softsign;-0.19166666666666668
14;19;176;208;sigmoid;-0.2
15;200;215;83;softsign;-0.225
16;200;215;83;softsign;-0.225
17;200;215;83;softsign;-0.225
18;200;215;83;softsign;-0.225
19;200;215;83;softsign;-0.225
20;200;215;83;softsign;-0.225
21;200;215;83;softsign;-0.225
22;200;215;83;softsign;-0.225
23;200;215;83;softsign;-0.225
24;200;215;83;softsign;-0.225
25;200;215;83;softsign;-0.225
26;200;215;83;softsign;-0.225
27;200;215;83;softsign;-0.225
28;200;215;83;softsign;-0.225
29;200;215;83;softsign;-0.225
30;200;215;83;softsign;-0.225
31;200;215;83;softsign;-0.225
32;200;215;83;softsign;-0.225
33;200;215;83;softsign;-0.225
34;200;215;83;softsign;-0.225
35;200;215;83;softsign;-0.225
36;200;215;83;softsign;-0.225
37;200;215;83;softsign;-0.225
38;200;215;83;softsign;-0.225
39;200;215;83;softsign;-0.225
40;200;215;83;softsign;-0.225
41;200;215;83;softsign;-0.225
42;200;215;83;softsign;-0.225
43;200;215;83;softsign;-0.225
44;200;215;83;softsign;-0.225
45;200;215;83;softsign;-0.225
46;200;215;83;softsign;-0.225
47;200;215;83;softsign;-0.225
48;200;215;83;softsign;-0.225
49;200;215;83;softsign;-0.225
50;200;215;83;softsign;-0.225
51;200;215;83;softsign;-0.225
52;200;215;83;softsign;-0.225
53;200;215;83;softsign;-0.225
54;200;215;83;softsign;-0.225
55;200;215;83;softsign;-0.225
56;200;215;83;softsign;-0.225
57;200;215;83;softsign;-0.225
58;200;215;83;softsign;-0.225
59;200;215;83;softsign;-0.225
60;200;215;83;softsign;-0.225
61;200;215;83;softsign;-0.225
62;200;215;83;softsign;-0.225
63;200;215;83;softsign;-0.225
64;200;215;83;softsign;-0.225
65;200;215;83;softsign;-0.225
66;200;215;83;softsign;-0.225
67;200;215;83;softsign;-0.225
68;200;215;83;softsign;-0.225
69;200;215;83;softsign;-0.225
70;200;215;83;softsign;-0.225
71;200;215;83;softsign;-0.225
72;200;215;83;softsign;-0.225
73;200;215;83;softsign;-0.225
74;200;215;83;softsign;-0.225
75;200;215;83;softsign;-0.225
76;200;215;83;softsign;-0.225
77;200;215;83;softsign;-0.225
78;200;215;83;softsign;-0.225
79;200;215;83;softsign;-0.225
80;200;215;83;softsign;-0.225
81;200;215;83;softsign;-0.225
82;200;215;83;softsign;-0.225
83;200;215;83;softsign;-0.225
84;200;215;83;softsign;-0.225
85;200;215;83;softsign;-0.225
86;200;215;83;softsign;-0.225
87;200;215;83;softsign;-0.225
88;200;215;83;softsign;-0.225
89;200;215;83;softsign;-0.225
90;200;215;83;softsign;-0.225
91;200;215;83;softsign;-0.225
92;200;215;83;softsign;-0.225
93;200;215;83;softsign;-0.225
94;200;215;83;softsign;-0.225
95;200;215;83;softsign;-0.225
96;200;215;83;softsign;-0.225
97;200;215;83;softsign;-0.225
98;200;215;83;softsign;-0.225
99;200;215;83;softsign;-0.225
100;200;215;83;softsign;-0.225
101;200;215;83;softsign;-0.225
102;200;215;83;softsign;-0.225
103;200;215;83;softsign;-0.225
104;200;215;83;softsign;-0.225
105;200;215;83;softsign;-0.225
106;200;215;83;softsign;-0.225
107;200;215;83;softsign;-0.225
108;200;215;83;softsign;-0.225
109;200;215;83;softsign;-0.225
110;200;215;83;softsign;-0.225
111;200;215;83;softsign;-0.225
112;200;215;83;softsign;-0.225
113;200;215;83;softsign;-0.225
114;200;215;83;softsign;-0.225
115;200;215;83;softsign;-0.225
116;200;215;83;softsign;-0.225
117;200;215;83;softsign;-0.225
118;200;215;83;softsign;-0.225
119;200;215;83;softsign;-0.225
120;200;215;83;softsign;-0.225
121;200;215;83;softsign;-0.225
122;200;215;83;softsign;-0.225
123;200;215;83;softsign;-0.225
124;200;215;83;softsign;-0.225
125;200;215;83;softsign;-0.225
126;200;215;83;softsign;-0.225
127;200;215;83;softsign;-0.225
128;200;215;83;softsign;-0.225
129;200;215;83;softsign;-0.225
130;200;215;83;softsign;-0.225
131;200;215;83;softsign;-0.225
132;200;215;83;softsign;-0.225
133;200;215;83;softsign;-0.225
134;200;215;83;softsign;-0.225
135;200;215;83;softsign;-0.225
136;200;215;83;softsign;-0.225
137;200;215;83;softsign;-0.225
138;200;215;83;softsign;-0.225
139;200;215;83;softsign;-0.225
140;200;215;83;softsign;-0.225
141;200;215;83;softsign;-0.225
142;200;215;83;softsign;-0.225
143;200;215;83;softsign;-0.225
144;200;215;83;softsign;-0.225
145;200;215;83;softsign;-0.225
146;200;215;83;softsign;-0.225
147;200;215;83;softsign;-0.225
148;200;215;83;softsign;-0.225
149;200;215;83;softsign;-0.225
150;200;215;83;softsign;-0.225
151;200;215;83;softsign;-0.225
152;200;215;83;softsign;-0.225
153;200;215;83;softsign;-0.225
154;200;215;83;softsign;-0.225
155;200;215;83;softsign;-0.225
156;200;215;83;softsign;-0.225
157;200;215;83;softsign;-0.225
158;200;215;83;softsign;-0.225
159;200;215;83;softsign;-0.225
160;200;215;83;softsign;-0.225
161;200;215;83;softsign;-0.225
162;200;215;83;softsign;-0.225
163;200;215;83;softsign;-0.225
164;200;215;83;softsign;-0.225
165;200;215;83;softsign;-0.225
166;200;215;83;softsign;-0.225
167;200;215;83;softsign;-0.225
168;200;215;83;softsign;-0.225
169;200;215;83;softsign;-0.225
170;200;215;83;softsign;-0.225
171;200;215;83;softsign;-0.225
172;200;215;83;softsign;-0.225
173;200;215;83;softsign;-0.225
174;200;215;83;softsign;-0.225
175;200;215;83;softsign;-0.225
176;200;215;83;softsign;-0.225
177;200;215;83;softsign;-0.225
178;200;215;83;softsign;-0.225
179;200;215;83;softsign;-0.225
180;200;215;83;softsign;-0.225
181;200;215;83;softsign;-0.225
182;200;215;83;softsign;-0.225
183;200;215;83;softsign;-0.225
184;200;215;83;softsign;-0.225
185;200;215;83;softsign;-0.225
186;200;215;83;softsign;-0.225
187;200;215;83;softsign;-0.225
188;200;215;83;softsign;-0.225
189;200;215;83;softsign;-0.225
190;200;215;83;softsign;-0.225
191;200;215;83;softsign;-0.225
192;200;215;83;softsign;-0.225
193;200;215;83;softsign;-0.225
194;200;215;83;softsign;-0.225
195;200;215;83;softsign;-0.225
196;200;215;83;softsign;-0.225
197;200;215;83;softsign;-0.225
198;200;215;83;softsign;-0.225
199;200;215;83;softsign;-0.225
200;200;215;83;softsign;-0.225
201;200;215;83;softsign;-0.225
202;200;215;83;softsign;-0.225
203;200;215;83;softsign;-0.225
204;200;215;83;softsign;-0.225
205;200;215;83;softsign;-0.225
206;200;215;83;softsign;-0.225
207;200;215;83;softsign;-0.225
208;200;215;83;softsign;-0.225
209;200;215;83;softsign;-0.225
210;200;215;83;softsign;-0.225
211;200;215;83;softsign;-0.225
212;200;215;83;softsign;-0.225
213;200;215;83;softsign;-0.225
214;200;215;83;softsign;-0.225
215;200;215;83;softsign;-0.225
216;200;215;83;softsign;-0.225
217;200;215;83;softsign;-0.225
218;200;215;83;softsign;-0.225
219;200;215;83;softsign;-0.225
220;200;215;83;softsign;-0.225
221;200;215;83;softsign;-0.225
222;200;215;83;softsign;-0.225
223;200;215;83;softsign;-0.225
224;200;215;83;softsign;-0.225
225;200;215;83;softsign;-0.225
