;Hidden Layers;Alpha;Activation;Fitness
0;186;0.42;identity;-0.3666666666666666
1;186;0.42;identity;-0.3666666666666666
2;186;0.42;identity;-0.3666666666666666
3;186;0.42;identity;-0.3666666666666666
4;186;0.42;identity;-0.3666666666666666
5;186;0.42;identity;-0.3666666666666666
6;186;0.42;identity;-0.3666666666666666
7;186;0.42;identity;-0.3666666666666666
8;186;0.42;identity;-0.3666666666666666
9;186;0.42;identity;-0.3666666666666666
10;186;0.42;identity;-0.3666666666666666
11;186;0.42;identity;-0.3666666666666666
12;186;0.42;identity;-0.3666666666666666
13;186;0.42;identity;-0.3666666666666666
14;186;0.42;identity;-0.3666666666666666
15;186;0.42;identity;-0.3666666666666666
16;186;0.42;identity;-0.3666666666666666
17;186;0.42;identity;-0.3666666666666666
18;186;0.42;identity;-0.3666666666666666
19;186;0.42;identity;-0.3666666666666666
20;186;0.42;identity;-0.3666666666666666
21;186;0.42;identity;-0.3666666666666666
22;186;0.42;identity;-0.3666666666666666
23;186;0.42;identity;-0.3666666666666666
24;186;0.42;identity;-0.3666666666666666
25;186;0.42;identity;-0.3666666666666666
26;186;0.42;identity;-0.3666666666666666
27;186;0.42;identity;-0.3666666666666666
28;186;0.42;identity;-0.3666666666666666
29;186;0.42;identity;-0.3666666666666666
30;186;0.42;identity;-0.3666666666666666
31;186;0.42;identity;-0.3666666666666666
32;186;0.42;identity;-0.3666666666666666
33;186;0.42;identity;-0.3666666666666666
34;186;0.42;identity;-0.3666666666666666
35;186;0.42;identity;-0.3666666666666666
36;186;0.42;identity;-0.3666666666666666
37;186;0.42;identity;-0.3666666666666666
38;186;0.42;identity;-0.3666666666666666
39;186;0.42;identity;-0.3666666666666666
40;186;0.42;identity;-0.3666666666666666
41;186;0.42;identity;-0.3666666666666666
42;186;0.42;identity;-0.3666666666666666
43;186;0.42;identity;-0.3666666666666666
44;186;0.42;identity;-0.3666666666666666
45;186;0.42;identity;-0.3666666666666666
46;186;0.42;identity;-0.3666666666666666
47;186;0.42;identity;-0.3666666666666666
48;186;0.42;identity;-0.3666666666666666
49;186;0.42;identity;-0.3666666666666666
50;186;0.42;identity;-0.3666666666666666
51;186;0.42;identity;-0.3666666666666666
52;186;0.42;identity;-0.3666666666666666
53;186;0.42;identity;-0.3666666666666666
54;186;0.42;identity;-0.3666666666666666
55;186;0.42;identity;-0.3666666666666666
56;186;0.42;identity;-0.3666666666666666
57;186;0.42;identity;-0.3666666666666666
58;186;0.42;identity;-0.3666666666666666
59;186;0.42;identity;-0.3666666666666666
