;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;175;32;gblinear;0.735;0.28500000000000003;-0.16666666666666666
1;175;32;gblinear;0.735;0.28500000000000003;-0.16666666666666666
2;152;249;gbtree;0.095;0.09;-0.19166666666666668
3;152;249;gbtree;0.095;0.09;-0.19166666666666668
4;152;249;gbtree;0.095;0.09;-0.19166666666666668
5;152;249;gbtree;0.095;0.09;-0.19166666666666668
6;152;249;gbtree;0.095;0.09;-0.19166666666666668
7;152;249;gbtree;0.095;0.09;-0.19166666666666668
8;21;233;gbtree;0.085;0.88;-0.20833333333333331
9;21;233;gbtree;0.085;0.88;-0.20833333333333331
10;21;233;gbtree;0.085;0.88;-0.20833333333333331
11;21;233;gbtree;0.085;0.88;-0.20833333333333331
12;21;233;gbtree;0.085;0.88;-0.20833333333333331
13;21;233;gbtree;0.085;0.88;-0.20833333333333331
14;21;233;gbtree;0.085;0.88;-0.20833333333333331
15;21;233;gbtree;0.085;0.88;-0.20833333333333331
16;21;233;gbtree;0.085;0.88;-0.20833333333333331
17;21;233;gbtree;0.085;0.88;-0.20833333333333331
18;21;233;gbtree;0.085;0.88;-0.20833333333333331
19;21;233;gbtree;0.085;0.88;-0.20833333333333331
20;21;233;gbtree;0.085;0.88;-0.20833333333333331
21;21;233;gbtree;0.085;0.88;-0.20833333333333331
22;21;233;gbtree;0.085;0.88;-0.20833333333333331
23;21;233;gbtree;0.085;0.88;-0.20833333333333331
24;21;233;gbtree;0.085;0.88;-0.20833333333333331
25;21;233;gbtree;0.085;0.88;-0.20833333333333331
26;21;233;gbtree;0.085;0.88;-0.20833333333333331
27;21;233;gbtree;0.085;0.88;-0.20833333333333331
28;21;233;gbtree;0.085;0.88;-0.20833333333333331
29;21;233;gbtree;0.085;0.88;-0.20833333333333331
30;21;233;gbtree;0.085;0.88;-0.20833333333333331
31;21;233;gbtree;0.085;0.88;-0.20833333333333331
32;21;233;gbtree;0.085;0.88;-0.20833333333333331
33;21;233;gbtree;0.085;0.88;-0.20833333333333331
34;21;233;gbtree;0.085;0.88;-0.20833333333333331
35;21;233;gbtree;0.085;0.88;-0.20833333333333331
36;21;233;gbtree;0.085;0.88;-0.20833333333333331
37;21;233;gbtree;0.085;0.88;-0.20833333333333331
38;21;233;gbtree;0.085;0.88;-0.20833333333333331
39;21;233;gbtree;0.085;0.88;-0.20833333333333331
40;21;233;gbtree;0.085;0.88;-0.20833333333333331
41;21;233;gbtree;0.085;0.88;-0.20833333333333331
42;21;233;gbtree;0.085;0.88;-0.20833333333333331
43;21;233;gbtree;0.085;0.88;-0.20833333333333331
44;21;233;gbtree;0.085;0.88;-0.20833333333333331
45;21;233;gbtree;0.085;0.88;-0.20833333333333331
46;21;233;gbtree;0.085;0.88;-0.20833333333333331
47;21;233;gbtree;0.085;0.88;-0.20833333333333331
48;21;233;gbtree;0.085;0.88;-0.20833333333333331
49;21;233;gbtree;0.085;0.88;-0.20833333333333331
50;21;233;gbtree;0.085;0.88;-0.20833333333333331
51;21;233;gbtree;0.085;0.88;-0.20833333333333331
52;21;233;gbtree;0.085;0.88;-0.20833333333333331
53;21;233;gbtree;0.085;0.88;-0.20833333333333331
54;21;233;gbtree;0.085;0.88;-0.20833333333333331
55;21;233;gbtree;0.085;0.88;-0.20833333333333331
56;21;233;gbtree;0.085;0.88;-0.20833333333333331
57;21;233;gbtree;0.085;0.88;-0.20833333333333331
58;21;233;gbtree;0.085;0.88;-0.20833333333333331
59;21;233;gbtree;0.085;0.88;-0.20833333333333331
60;21;233;gbtree;0.085;0.88;-0.20833333333333331
61;21;233;gbtree;0.085;0.88;-0.20833333333333331
62;21;233;gbtree;0.085;0.88;-0.20833333333333331
63;21;233;gbtree;0.085;0.88;-0.20833333333333331
64;21;233;gbtree;0.085;0.88;-0.20833333333333331
65;21;233;gbtree;0.085;0.88;-0.20833333333333331
66;21;233;gbtree;0.085;0.88;-0.20833333333333331
67;21;233;gbtree;0.085;0.88;-0.20833333333333331
68;21;233;gbtree;0.085;0.88;-0.20833333333333331
69;21;233;gbtree;0.085;0.88;-0.20833333333333331
70;21;233;gbtree;0.085;0.88;-0.20833333333333331
71;21;233;gbtree;0.085;0.88;-0.20833333333333331
72;21;233;gbtree;0.085;0.88;-0.20833333333333331
73;21;233;gbtree;0.085;0.88;-0.20833333333333331
74;21;233;gbtree;0.085;0.88;-0.20833333333333331
75;21;233;gbtree;0.085;0.88;-0.20833333333333331
76;21;233;gbtree;0.085;0.88;-0.20833333333333331
77;21;233;gbtree;0.085;0.88;-0.20833333333333331
78;21;233;gbtree;0.085;0.88;-0.20833333333333331
79;109;74;gbtree;0.22;0.09;-0.20833333333333334
80;109;74;gbtree;0.22;0.09;-0.20833333333333334
81;109;74;gbtree;0.22;0.09;-0.20833333333333334
82;109;74;gbtree;0.22;0.09;-0.20833333333333334
83;109;74;gbtree;0.22;0.09;-0.20833333333333334
84;109;74;gbtree;0.22;0.09;-0.20833333333333334
85;109;74;gbtree;0.22;0.09;-0.20833333333333334
86;109;74;gbtree;0.22;0.09;-0.20833333333333334
87;109;74;gbtree;0.22;0.09;-0.20833333333333334
88;109;74;gbtree;0.22;0.09;-0.20833333333333334
89;109;74;gbtree;0.22;0.09;-0.20833333333333334
90;109;74;gbtree;0.22;0.09;-0.20833333333333334
91;109;74;gbtree;0.22;0.09;-0.20833333333333334
92;109;74;gbtree;0.22;0.09;-0.20833333333333334
93;109;74;gbtree;0.22;0.09;-0.20833333333333334
94;109;74;gbtree;0.22;0.09;-0.20833333333333334
95;109;74;gbtree;0.22;0.09;-0.20833333333333334
96;109;74;gbtree;0.22;0.09;-0.20833333333333334
97;109;74;gbtree;0.22;0.09;-0.20833333333333334
98;109;74;gbtree;0.22;0.09;-0.20833333333333334
99;109;74;gbtree;0.22;0.09;-0.20833333333333334
100;109;74;gbtree;0.22;0.09;-0.20833333333333334
101;109;74;gbtree;0.22;0.09;-0.20833333333333334
102;109;74;gbtree;0.22;0.09;-0.20833333333333334
103;109;74;gbtree;0.22;0.09;-0.20833333333333334
104;109;74;gbtree;0.22;0.09;-0.20833333333333334
105;109;74;gbtree;0.22;0.09;-0.20833333333333334
106;109;74;gbtree;0.22;0.09;-0.20833333333333334
107;109;74;gbtree;0.22;0.09;-0.20833333333333334
108;109;74;gbtree;0.22;0.09;-0.20833333333333334
109;109;74;gbtree;0.22;0.09;-0.20833333333333334
110;109;74;gbtree;0.22;0.09;-0.20833333333333334
111;109;74;gbtree;0.22;0.09;-0.20833333333333334
112;109;74;gbtree;0.22;0.09;-0.20833333333333334
113;109;74;gbtree;0.22;0.09;-0.20833333333333334
114;109;74;gbtree;0.22;0.09;-0.20833333333333334
